Date, Open, High, Low, Close, Volume
03/18/19,110,110.833,108.667,110,1363500.033
03/15/19,109.833,110,108.75,110,1703916.042
03/14/19,110.333,110.667,109.333,110,1523688.037
03/13/19,110.833,110.833,110,110.667,2256780.055
3/12/2019,109.75,111.667,108.417,111.667,1003032.024
3/11/2019,110.833,110.833,108.333,109.75,1952076.048
3/8/2019,111.5,111.5,109.583,110.833,1993248.049
3/7/2019,108.417,111.25,106.75,111.25,1711056.042
3/6/2019,106.25,108.417,105.833,108.417,2640804.064
3/5/2019,104.75,106.667,104.667,106.25,6601608.161
3/4/2019,103.333,104.667,103.167,104.667,4010436.098
3/1/2019,107.5,108.083,101.25,103.083,6904524.168
02/28/19,111.667,111.667,106.333,106.333,8956692.219
02/27/19,110.25,112.25,109.167,111.25,2310408.056
02/26/19,108.833,109.417,108.167,109.167,2802000.068
02/22/19,107.417,107.667,107.083,107.5,5150700.126
02/21/19,108.167,108.75,107.5,107.5,5525844.135
02/20/19,107.083,108.5,106.917,107.917,3603276.088
02/19/19,111.083,111.083,107.083,107.667,10190856.25
02/18/19,111.417,111.75,111,111.25,3776568.092
02/15/19,113.333,115.667,111.083,111.333,3277428.08
02/14/19,114.583,117.833,114.417,117.167,1844652.045
02/13/19,115.833,116.167,113.667,114.583,4255068.104
2/12/2019,114.833,115.833,113.333,115.833,3153888.077
2/11/2019,116.583,117.083,115,115,2765124.067
2/8/2019,116.583,116.667,115,116,2570088.063
2/7/2019,116.667,118.167,116.417,116.833,1681464.041
2/6/2019,116.917,118.917,116.5,116.5,4081872.1
2/4/2019,115.833,117.083,115.083,115.417,6652560.162
2/1/2019,114.333,116.667,114.25,116.667,6203676.151
01/31/19,113.417,116.667,112.5,112.5,3454056.084
01/30/19,115.333,116,112.25,113.333,4487184.109
01/29/19,115,116.5,114.583,116.167,3947520.096
01/28/19,113.75,116.083,113.5,115,4530012.111
01/25/19,112.667,114.917,112.583,113.75,1171464.029
01/24/19,109.833,112.833,109.833,112.5,2118384.052
01/23/19,109.333,110.75,108.25,110.75,1429476.035
01/22/19,109.75,109.833,108.333,109.833,8444700.206
01/21/19,110.417,110.667,108,108.333,2702016.066
01/18/19,109.583,112.5,109.5,110,1299936.032
01/17/19,107.667,109.167,106.75,109.167,3191016.078
01/16/19,109.083,109.583,107.917,107.917,2490732.061
01/15/19,109.667,109.667,107.583,109.083,3689484.09
01/14/19,106.917,110,106.917,109.667,4822152.118
1/11/2019,108.75,109.417,106.5,109.417,5596236.137
1/10/2019,109.75,110.417,109,109.417,1578504.039
1/9/2019,108.75,109.833,108.417,108.583,1823940.045
1/8/2019,108.333,109.167,107.5,107.5,2191164.053
1/7/2019,110.833,111.083,107.917,107.917,3558084.087
1/4/2019,107.833,110.667,106.75,110.667,1347096.033
1/3/2019,106.667,107.917,105.667,107.917,4870248.119
1/2/2019,108.833,110.833,105.833,105.833,1759392.043
12/28/18,108.083,110.333,107.917,109,3136176.077
12/27/18,105.833,108.333,105.833,108.083,5955120.145
12/26/18,105,106.333,101.667,105.833,1700976.042
12/21/18,107.917,107.917,106.5,107.5,2338152.057
12/20/18,106.75,107.75,105.917,107.75,3364644.082
12/19/18,104.667,108.75,104.667,108.75,2582076.063
12/18/18,106.917,107.167,104.583,104.583,1485708.036
12/17/18,108.083,109.167,106.5,108.167,3394008.083
12/14/18,107.5,108.75,105.917,108.083,3160608.077
12/13/18,107.5,109.167,105.917,108.75,1196160.029
12/12/2018,108.417,109.333,105.417,105.583,1507152.037
12/11/2018,107.917,108.917,107.917,108.333,3609924.088
12/10/2018,110.833,110.833,106.667,106.667,2172816.053
12/7/2018,110.833,111.417,109.333,111,2918064.071
12/6/2018,112.25,112.25,109.167,111.5,4635456.113
12/5/2018,112.5,112.917,111.667,112.333,4842888.118
12/4/2018,111,113.667,111,113.333,11316060.28
12/3/2018,111.25,112.417,110.833,111,2067984.05
11/29/18,107,108.75,107,108.5,3370860.082
11/28/18,108.5,108.667,106.25,107.583,2039904.05
11/27/18,106.667,108.5,105.417,108.5,2709192.066
11/26/18,107.5,108,104.583,106.667,1722636.042
11/23/18,105,107.917,104.833,106.667,1888608.046
11/22/18,104.917,106.333,103.167,105.833,3047568.074
11/21/18,105.5,107.417,105,105.833,3276792.08
11/20/18,106.833,108.333,105.083,107.75,3489264.085
11/19/18,102.917,108.083,102.75,108.083,1001664.024
11/16/18,98.333,103.333,98.333,103.333,1352412.033
11/15/18,95.833,99.167,95.833,98.333,2056368.05
11/14/18,95,96.167,94.75,95.5,577776.0141
11/13/18,96.667,97.083,94.917,94.917,1177908.029
11/12/2018,98.333,99,96.667,96.667,2018556.049
11/9/2018,99.167,99.167,97.583,98.333,964368.0235
11/8/2018,98.75,100.167,95.833,99.167,1404660.034
11/7/2018,100.833,100.833,98.75,99.167,10725084.26
11/6/2018,101.917,103.333,100.417,101.333,3709752.091
11/5/2018,103.333,104.083,101.833,101.833,1912872.047
10/31/18,101.667,102.5,100.25,102,1140516.028
10/30/18,97.583,102.5,97.583,102.5,787032.0192
10/29/18,96.833,99.833,96.75,98.583,2852688.07
10/26/18,95.917,97.333,95.667,96.667,852720.0208
10/25/18,98.333,98.333,94.25,95.833,2107104.051
10/24/18,101.667,102.083,99.417,99.417,2220960.054
10/23/18,102.417,102.5,100.917,102.25,2208768.054
10/22/18,100,102.583,98.75,102.417,867864.0212
10/19/18,98.583,100.833,97.833,99.833,2020236.049
10/18/18,97.333,98.667,95.917,98.667,2504100.061
10/17/18,94.167,97.333,94.167,96.75,2624352.064
10/16/18,91.75,93.667,91.167,93.333,2170764.053
10/15/18,92.5,94.5,91.583,91.583,6876960.168
10/12/2018,90.75,91.917,89.5,91.667,5077248.124
10/11/2018,91.667,93.667,88.833,90.75,1658796.04
10/10/2018,94.583,95.833,91.333,91.667,1725696.042
10/9/2018,95,95.833,93.917,94.167,1265292.031
10/8/2018,96.167,97.5,95,95,1531416.037
10/5/2018,97.5,97.5,95.833,96,1028268.025
10/4/2018,100,100,96.75,97.5,2984148.073
10/3/2018,99.583,100.833,98.75,100,1471272.036
10/2/2018,100.667,100.833,98.5,99.583,2802324.068
10/1/2018,99.083,100.25,97.917,100,1258416.031
09/28/18,96.667,99.833,96.667,99.833,2350656.057
09/27/18,96.75,97.333,95,96.417,552552.0135
09/26/18,97.75,98.333,95,95,2172372.053
09/25/18,100.833,100.833,97.917,99.167,4703340.115
09/24/18,100.5,100.833,97.917,100.833,1630284.04
09/21/18,93.417,100.5,93.417,100.5,1530348.037
09/20/18,93.333,94.167,92.083,93.417,4195344.102
09/19/18,93.5,94.833,93.167,93.333,2400648.059
09/18/18,95.833,95.917,93.167,93.333,2592012.063
09/17/18,97.5,97.667,94.167,95.833,4510284.11
09/14/18,98.667,98.833,96.667,97.5,3163476.077
09/13/18,95.167,97.5,95.167,97.5,2162688.053
9/12/2018,98.333,98.917,95,95,2717052.066
9/11/2018,99.167,99.167,97.167,98.333,2613780.064
9/10/2018,100.167,100.167,97.167,99.417,6224448.152
9/7/2018,100.417,101.25,98.75,100.167,4330824.106
9/6/2018,103,103.333,98.333,100.25,6397188.156
9/5/2018,108.333,108.333,102.5,102.75,3130020.076
9/4/2018,108.167,108.583,108,108.25,3637908.089
9/3/2018,109.167,109.25,107.917,108.167,4646544.113
08/31/18,108.75,108.75,106.917,108.417,2213856.054
08/30/18,108.333,109.75,107.583,108.333,2916432.071
08/29/18,108.333,108.75,107.5,107.917,983076.024
08/28/18,106.75,109,106.667,109,3469632.085
08/24/18,106.667,107.5,105.417,106.667,2295876.056
08/23/18,105.5,107.25,104.75,106.5,1087632.027
08/22/18,108.25,108.25,104.167,105.417,1646700.04
08/20/18,108.083,109.5,105.083,105.417,1913652.047
08/17/18,109.5,109.917,106.75,106.75,1088688.027
08/16/18,107.25,109.583,107.25,109.333,981288.0239
08/15/18,106,107.5,105.833,107.25,1134360.028
08/14/18,106.5,106.75,105.083,105.833,2287992.056
08/13/18,107.917,107.917,106.333,106.417,1717608.042
8/10/2018,108.417,109,106.5,107.917,2999088.073
8/9/2018,108.667,108.75,107.083,108.167,2177220.053
8/8/2018,108.083,109.75,107.5,108.667,1889724.046
8/7/2018,112.5,112.5,107.917,107.917,1954116.048
8/6/2018,114,114,112.5,112.5,1935132.047
8/3/2018,113.083,114,110.333,114,3251424.079
8/2/2018,113.75,113.75,112.417,112.917,5687952.139
8/1/2018,110,114,110,114,4150164.101
07/31/18,112.25,112.333,107.917,110,2668476.065
07/30/18,114,114,111.667,111.667,3871164.094
07/27/18,114.583,114.583,110.5,114.167,3582636.087
07/26/18,112.5,115,112.5,114.583,1344168.033
07/25/18,108.167,114,108.167,112.5,1478160.036
07/24/18,109.083,109.083,107,107.5,906204.0221
07/23/18,109.583,109.75,108.5,109.083,756120.0184
07/20/18,109,110,107.333,110,1011804.025
07/19/18,109.167,109.167,107.167,108,1304556.032
07/18/18,107.583,108.333,106.667,108.333,857652.0209
07/17/18,106.583,109.583,106.083,107.5,2079576.051
07/16/18,107.417,107.5,106.5,106.583,1125972.027
07/13/18,107.5,108.083,106.917,107.417,1318596.032
7/12/2018,108.333,108.583,106.667,107.5,3052596.074
7/11/2018,109.167,110.167,107.917,107.917,915804.0223
7/10/2018,108.417,109.333,108,109.167,2612388.064
7/9/2018,107.083,107.917,106.667,107.917,3783552.092
7/6/2018,106.667,107.083,105.833,107.083,2582256.063
7/5/2018,106.667,106.667,105.75,106.667,1160820.028
7/4/2018,105.583,107.167,104.167,107.167,1619124.04
7/3/2018,105,108.167,105,105,4214904.103
7/2/2018,104.583,105.833,104.083,105,2403480.059
06/29/18,103.5,105,103.25,104.583,4319508.105
06/28/18,103,104.417,102.583,104.167,5451396.133
06/27/18,102.75,104.417,102.417,103.333,3694752.09
06/26/18,103.917,105,103,103.333,4705656.115
06/25/18,107.5,107.5,103.5,104.167,4316028.105
06/22/18,104.917,106.667,104.167,104.583,2191356.053
06/21/18,106.917,107.5,105,105,6828300.167
06/20/18,108.333,109.583,106.667,107.5,4164156.102
06/19/18,110,110.083,108.333,108.75,5914512.144
06/18/18,109.167,111.667,105.833,111.667,3355512.082
06/14/18,111.667,114.833,110.833,113.333,913032.0223
06/13/18,114.583,114.583,110,113.333,1845048.045
6/11/2018,113.333,114.583,112.5,114.583,2845848.069
6/8/2018,113.75,114.25,111.833,114.25,3045252.074
6/7/2018,108.917,114.167,108.917,114.167,2251428.055
6/6/2018,108.333,109.75,107.667,108.917,2214468.054
6/5/2018,106.917,108.083,106.667,107.5,1922292.047
6/4/2018,109.083,110,105.833,106.667,7919880.193
6/1/2018,108.333,111.667,106.667,109.167,4211004.103
05/31/18,107.667,108.75,105.833,108.75,1421580.035
05/30/18,108.167,108.167,104.167,106.667,852588.0208
05/29/18,109,109,107.5,108.25,1383888.034
05/28/18,108.667,109,105.5,109,1279500.031
05/25/18,107.5,108.5,106.25,108.167,1762680.043
05/24/18,105.083,107.25,105,107.083,1480788.036
05/23/18,106.667,106.667,105,105,1318128.032
05/22/18,108.333,108.833,106.333,106.333,1121484.027
05/21/18,110,110,107.833,107.833,2453280.06
05/18/18,110.75,110.75,108.333,110.25,1705116.042
05/17/18,112.917,113.75,109.583,109.583,3859248.094
05/16/18,111.917,114.083,111,114.083,
05/15/18,110.833,115,110.417,111.583,
