Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Fencing,Fencing,sabre team,M,"LAMOUR, Jean-Francois",Men,FRA,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"BERKOFF, David Charles",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"SCHELL, Ute",Women,GER,1,0,0
Baseball,Baseball,baseball,M,"PACHECO, Antonio",Men,CUB,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"TALAPAN, Viorel",Men,ROU,0,1,0
Archery,Archery,individual (FITA Olympic round - 70m),M,"TERRY, Simon",Men,GBR,1,0,0
Fencing,Fencing,sabre team,M,"POGOSSOV, Gueorgui",Men,EUN,0,0,1
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"BASAR, Hakki",Men,TUR,0,1,0
Handball,Handball,handball,M,"PEREZ, Frederic",Men,FRA,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"ROWLING, Ian Mark",Men,AUS,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"WALZER, Andreas",Men,GER,0,0,1
Baseball,Baseball,baseball,M,"CHIANG, Tai-Chuan",Men,TPE,0,1,0
Volleyball,Volleyball,volleyball,W,"SIDORENKO, Tatyana",Women,EUN,0,1,0
Athletics,Athletics,800m,W,"NURUTDINOVA, Lilia",Women,EUN,0,1,0
Boxing,Boxing,54 - 57kg (featherweight),M,"TEWS, Andreas",Men,GER,0,0,1
Badminton,Badminton,singles,W,"SUSANTI, Susi",Women,INA,0,0,1
Basketball,Basketball,basketball,W,"KHOUDACHOVA, Elena",Women,EUN,0,0,1
Table Tennis,Table Tennis,singles,W,"LI, Bun Hui",Women,PRK,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"HUNGER, Daniela",Women,GER,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"MASSEIKOV, Alexandre",Men,EUN,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"KERN, Douglas",Men,USA,0,1,0
Judo,Judo,66 - 72kg (half-heavyweight),W,"MEIGNAN, Laetitia",Women,FRA,1,0,0
Rowing,Rowing,coxless four (4-),W,"FEENEY, Carol",Women,USA,0,1,0
Aquatics,Swimming,100m freestyle,W,"ZHUANG, Yong",Women,CHN,0,0,1
Handball,Handball,handball,M,"PORTES, Alain",Men,FRA,1,0,0
Hockey,Hockey,hockey,M,"FISCHER, Carsten",Men,GER,0,0,1
Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),M,"MARRIOTT, Gareth John",Men,GBR,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),M,"POIKOLAINEN, Tomi",Men,FIN,0,1,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"MOHAMMADIAN, Asgari",Men,IRI,0,1,0
Athletics,Athletics,pole vault,M,"GARCIA CHICO, Javier",Men,ESP,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"STOYANOV, Blagovest Nikolov",Men,BUL,1,0,0
Judo,Judo,65 - 71kg (lightweight),M,"SMADJA, Shay Oren",Men,ISR,1,0,0
Football,Football,football,M,"JIMENEZ SISTACHS, Antonio",Men,ESP,0,0,1
Basketball,Basketball,basketball,M,"PAZDRAZDIS, Alvydas",Men,LTU,1,0,0
Basketball,Basketball,basketball,M,"JOVAISA, Sergejus",Men,LTU,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"WILLMS, Andre",Men,GER,0,0,1
Judo,Judo,60 - 65kg (half-lightweight),M,"CSAK, Jozsef",Men,HUN,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"KSIAZKIEWICZ, Malgorzata",Women,POL,1,0,0
Basketball,Basketball,basketball,M,"GREGOV, Alan",Men,CRO,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"LEPADATU, Victoria",Women,ROU,0,1,0
Athletics,Athletics,4x400m relay,W,"ROUZINA, Yelena",Women,EUN,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),M,"LIPPONEN, Jari",Men,FIN,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"NALL, Anita",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"SPELLY, Ingo",Men,GER,0,1,0
Gymnastics,Artistic G.,individual all-round,M,"SCHERBO, Vitaly",Men,EUN,0,0,1
Volleyball,Volleyball,volleyball,W,"COSTA, Marlenis",Women,CUB,0,0,1
Athletics,Athletics,4x100m relay,W,"BOGOSLOVSKAYA, Olga",Women,EUN,0,1,0
Equestrian,Dressage,team,X,"WERTH, Isabell",Women,GER,0,0,1
Basketball,Basketball,basketball,W,"CHVAIBOVITCH, Elena",Women,EUN,0,0,1
Basketball,Basketball,basketball,W,"COOPER, Cynthia",Women,USA,1,0,0
Gymnastics,Artistic G.,team competition,M,"HATAKEDA, Yoshiaki",Men,JPN,1,0,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"BOMPREZZI, Roberto",Men,ITA,1,0,0
Weightlifting,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,"MALAK, Waldemar",Men,POL,1,0,0
Sailing,Sailing,Tornado - Multihull,X,"FORBES, John",Men,AUS,1,0,0
Athletics,Athletics,4x100m relay,M,"BURRELL, Leroy",Men,USA,0,0,1
Cycling,Cycling Track,Sprint indivual,M,"FIEDLER, Jens",Men,GER,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"LEHMANN, Jens",Men,GER,0,0,1
Athletics,Athletics,4x100m relay,W,"FINN, Michelle",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"SLIWINSKI, Michal",Men,EUN,0,1,0
Athletics,Athletics,50km walk,M,"WEIGEL, Ronald",Men,GER,1,0,0
Athletics,Athletics,long jump,M,"POWELL, Michael Anthony",Men,USA,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),W,"ARZHANNIKOVA, Lyudmila",Women,EUN,1,0,0
Football,Football,football,M,"PEREZ MUÑOZ, Alfonso",Men,ESP,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"ROBU, Valentin",Men,ROU,0,1,0
Judo,Judo,- 60 kg,M,"GUSEYNOV, Nazim",Men,EUN,0,0,1
Fencing,Fencing,foil team,M,"KOCH, Alexander",Men,GER,0,0,1
Gymnastics,Artistic G.,individual all-round,M,"BELENKI, Valeri",Men,EUN,1,0,0
Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),M,"KARELIN, Aleksandr",Men,EUN,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"BOIVIN, Olivier",Men,FRA,1,0,0
Handball,Handball,handball,M,"GREBNEV, Oleg",Men,EUN,0,0,1
Hockey,Hockey,hockey,M,"LEWIS, Paul Snowden",Men,AUS,0,1,0
Athletics,Athletics,4x100m relay,W,"UTONDU, Beatrice",Women,NGR,1,0,0
Handball,Handball,handball,M,"GOPINE, Valeri",Men,EUN,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"TAIANOVITCH, Veniamin",Men,EUN,0,0,1
Athletics,Athletics,10000m,M,"SKAH, Khalid",Men,MAR,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"DÖRDELMANN, Sylvia",Women,GER,1,0,0
Judo,Judo,78 - 86kg (middleweight),M,"OKADA, Hirotaka",Men,JPN,1,0,0
Athletics,Athletics,400m hurdles,M,"YOUNG, Kevin Curtis",Men,USA,0,0,1
Boxing,Boxing,71-75kg,M,"HERNANDEZ ASCUY, Ariel",Men,CUB,0,0,1
Hockey,Hockey,hockey,W,"THOMPSON, Joanne Sarah",Women,GBR,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"DERSCH, Hans",Men,USA,0,0,1
Table Tennis,Table Tennis,singles,M,"WALDNER, Jan-Ove",Men,SWE,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"ZHUANG, Yong",Women,CHN,0,1,0
Tennis,Tennis,doubles,M,"NORVAL, Piet",Men,RSA,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"JACOBI, Joe",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"FREIMUT, Maciej",Men,POL,0,1,0
Athletics,Athletics,triple jump,M,"RUTHERFORD, Frank",Men,BAH,1,0,0
Aquatics,Water polo,water polo,M,"GANDOLFI, Ferdinando",Men,ITA,0,0,1
Aquatics,Swimming,200m breaststroke,M,"BARROWMAN, Mike",Men,USA,0,0,1
Aquatics,Swimming,200m individual medley,M,"DARNYI, Tamas",Men,HUN,0,0,1
Fencing,Fencing,foil team,M,"KIELPIKOWSKI, Piotr",Men,POL,1,0,0
Aquatics,Synchronized S.,duet,W,"JOSEPHSON, Karen",Women,USA,0,0,1
Hockey,Hockey,hockey,M,"MAYERHÖFER, Christian",Men,GER,0,0,1
Athletics,Athletics,4x100m relay,W,"GUIDRY-WHITE, Carlette D.",Women,USA,0,0,1
Athletics,Athletics,100m,W,"PRIVALOVA, Irina",Women,EUN,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"RUICAN, Iulica",Men,ROU,0,0,1
Fencing,Fencing,foil team,W,"BAU, Sabine Christiane",Women,GER,0,1,0
Cycling,Cycling Track,1km time trial,M,"MORENO PERINAN, Jose Manuel",Men,ESP,0,0,1
Gymnastics,Artistic G.,team competition,W,"GROUDNEVA, Elena",Women,EUN,0,0,1
Handball,Handball,handball,M,"LAVROV, Andrey",Men,EUN,0,0,1
Shooting,Shooting,trap (125 targets),X,"VENTURINI, Marco",Men,ITA,1,0,0
Hockey,Hockey,hockey,W,"NEVILL, Mary Elizabeth",Women,GBR,1,0,0
Rowing,Rowing,single sculls (1x),M,"BRONIEWSKI, Kajetan",Men,POL,1,0,0
Hockey,Hockey,hockey,M,"KNAUTH, Michael",Men,GER,0,0,1
Table Tennis,Table Tennis,doubles,M,"FETZNER, Steffen",Men,GER,0,1,0
Baseball,Baseball,baseball,M,"SATO, Yasuhiro",Men,JPN,1,0,0
Judo,Judo,+ 95kg (heavyweight),M,"DOUILLET, David",Men,FRA,1,0,0
Hockey,Hockey,hockey,W,"BAYLISS, Lisa Jayne",Women,GBR,1,0,0
Boxing,Boxing,54 - 57kg (featherweight),M,"SOLTANI, Hocine",Men,ALG,1,0,0
Judo,Judo,71 - 78kg (half-middleweight),M,"DAMAISIN, Bertrand",Men,FRA,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),M,"MENENDEZ VALLIN, Alfonso",Men,ESP,0,0,1
Hockey,Hockey,hockey,W,"JUNGJOHANN, Caren",Women,GER,0,1,0
Hockey,Hockey,hockey,M,"TEWES, Jan-Peter",Men,GER,0,0,1
Basketball,Basketball,basketball,M,"KUKOC, Toni",Men,CRO,0,1,0
Fencing,Fencing,foil team,M,"SYPNIEWSKI, Marian",Men,POL,1,0,0
Football,Football,football,M,"BERGES MARIN, Rafael",Men,ESP,0,0,1
Rowing,Rowing,double sculls (2x),W,"LIPA, Elisabeta",Women,ROU,0,1,0
Fencing,Fencing,foil team,W,"FICHTEL-MAURITZ, Anja",Women,GER,0,1,0
Hockey,Hockey,hockey,M,"WARK, Kenneth",Men,AUS,0,1,0
Volleyball,Volleyball,volleyball,W,"ORTIZ CALVO, Tania",Women,CUB,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"LOVELESS, Lea",Women,USA,0,0,1
Aquatics,Swimming,400m freestyle,W,"EVANS, Janet",Women,USA,0,1,0
Badminton,Badminton,doubles,M,"PARK, Joo-Bong",Men,KOR,0,0,1
Aquatics,Swimming,50m freestyle,W,"MARTINO, Angel",Women,USA,1,0,0
Gymnastics,Artistic G.,floor exercises,M,"MISUTIN, Grigori",Men,EUN,0,1,0
Equestrian,Eventing,team,X,"RYAN, Matthew Morgan",Men,AUS,0,0,1
Tennis,Tennis,singles,W,"SANCHEZ-VICARIO, Arantxa",Women,ESP,1,0,0
Athletics,Athletics,decathlon,M,"ZMELIK, Robert",Men,TCH,0,0,1
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"TRACZ, Jozef",Men,POL,0,1,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),W,"WOODWARD, Danielle Anne",Women,AUS,0,1,0
Equestrian,Dressage,team,X,"BREDAHL, Charlotte",Women,USA,1,0,0
Basketball,Basketball,basketball,W,"SOUMNIKOVA, Irina",Women,EUN,0,0,1
Boxing,Boxing,+ 91kg (super heavyweight),M,"BALADO MENDEZ, Roberto",Men,CUB,0,0,1
Judo,Judo,71 - 78kg (half-middleweight),M,"MORRIS, Jason Newth",Men,USA,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,W,"SHEARER, Janet Lee",Women,NZL,0,1,0
Basketball,Basketball,basketball,W,"MCCLAIN, Katrina Felicia",Women,USA,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,W,"ISLER, Jennifer",Women,USA,1,0,0
Table Tennis,Table Tennis,doubles,M,"KIM, Taek Soo",Men,KOR,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"SNEP, Doina Liliana",Women,ROU,0,1,0
Equestrian,Dressage,team,X,"VAN GRUNSVEN, Anky",Women,NED,0,1,0
Rowing,Rowing,pair without coxswain (2-),W,"MCBEAN, Marnie Elizabeth",Women,CAN,0,0,1
Handball,Handball,handball,W,"SUNDAL, Heidi",Women,NOR,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"TIBERTI, Gianluca",Men,ITA,1,0,0
Fencing,Fencing,foil team,W,"BORTOLOZZI BORELLA, Francesca",Women,ITA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"KURPIEWSKI, Wojciech",Men,POL,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,M,"CALAFAT, Jordi",Men,ESP,0,0,1
Athletics,Athletics,marathon,W,"MOLLER, Lorraine Mary",Women,NZL,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"DIEBEL, Nelson",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"BULLETT, Victoria",Women,USA,1,0,0
Gymnastics,Artistic G.,team competition,W,"BRUCE, Wendy",Women,USA,1,0,0
Athletics,Athletics,100m,M,"FREDERICKS, Frank",Men,NAM,0,1,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"MAHANEY, Kevin",Men,USA,0,1,0
Athletics,Athletics,800m,M,"GRAY, Johnny Lee Jr",Men,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"NASTASE, Vasile Dorel",Men,ROU,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"JORGENSEN, Daniel Plong",Men,USA,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"HOLMERTZ, Anders",Men,SWE,0,1,0
Sailing,Sailing,board (lechner),M,"GEBHARDT, Mike",Men,USA,0,1,0
Fencing,Fencing,foil individual,W,"WANG, Huifeng",Women,CHN,0,1,0
Hockey,Hockey,hockey,M,"TEWES, Stefan",Men,GER,0,0,1
Boxing,Boxing,71-75kg,M,"JOHNSON, Christopher",Men,CAN,1,0,0
Equestrian,Dressage,team,X,"DOVER, Robert Jeffrey",Men,USA,1,0,0
Shooting,Shooting,10m air rifle (40 shots),W,"BINDER, Aranka",Women,IOP,1,0,0
Sailing,Sailing,Tornado - Multihull,X,"SMYTH, Randy",Men,USA,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"BIONDI, Matthew",Men,USA,0,0,1
Tennis,Tennis,doubles,W,"SANCHEZ-VICARIO, Arantxa",Women,ESP,0,1,0
Volleyball,Volleyball,volleyball,W,"LEBEDEVA, Galina",Women,EUN,0,1,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"REINOSO MARTINEZ, Lazaro",Men,CUB,1,0,0
Badminton,Badminton,doubles,W,"YAO, Fen",Women,CHN,1,0,0
Baseball,Baseball,baseball,M,"ARROJO AVILA, Rolando",Men,CUB,0,0,1
Athletics,Athletics,1500m,M,"CACHO RUIZ, Fermin",Men,ESP,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"KOBAN, Rita",Women,HUN,0,1,0
Athletics,Athletics,4x400m relay,M,"JENKINS, Charles L.",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"RUICAN, Iulica",Men,ROU,0,1,0
Sailing,Sailing,board (lechner),M,"KLEPPICH, Lars Detlef",Men,AUS,1,0,0
Fencing,Fencing,foil team,W,"BIANCHEDI, Diana",Women,ITA,0,0,1
Volleyball,Volleyball,volleyball,W,"IZQUIERDO, Lilia",Women,CUB,0,0,1
Athletics,Athletics,pole vault,M,"TARASOV, Maksim",Men,EUN,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,W,"ZABELL, Theresa",Women,ESP,0,0,1
Hockey,Hockey,hockey,M,"MANSOOR, Ahmed",Men,PAK,1,0,0
Cycling,Cycling Track,Points Race,M,"MATHY, Cedric",Men,BEL,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"MUJKIC, Sadik",Men,SLO,1,0,0
Athletics,Athletics,shot put,W,"HUANG, Zhihong",Women,CHN,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"BURDEN, William Douglas",Men,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"PYRITZ, Dana",Women,GER,1,0,0
Aquatics,Water polo,water polo,M,"SANCHEZ ALARCON, Ricardo",Men,ESP,0,1,0
Fencing,Fencing,épée team,M,"KOSTAREV, Serguei",Men,EUN,1,0,0
Volleyball,Volleyball,volleyball,M,"SAMUELSON, Robert Lewis",Men,USA,1,0,0
Baseball,Baseball,baseball,M,"KOHIYAMA, Masahito",Men,JPN,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"LU, Bin",Women,CHN,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"CIESLAK, Michal",Men,POL,1,0,0
Athletics,Athletics,high jump,W,"QUINTERO, Joanet",Women,CUB,1,0,0
Aquatics,Water polo,water polo,M,"D'ALTRUI, Marco",Men,ITA,0,0,1
Athletics,Athletics,200m,M,"MARSH, Michael",Men,USA,0,0,1
Football,Football,football,M,"AMAVISCA GARATE, Jose",Men,ESP,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"HAJEK, Andreas",Men,GER,0,0,1
Gymnastics,Artistic G.,team competition,M,"KOROBCHINSKI, Igor",Men,EUN,0,0,1
Basketball,Basketball,basketball,W,"ORR, Victoria",Women,USA,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),M,"VAZQUEZ, Antonio",Men,ESP,0,0,1
Basketball,Basketball,basketball,W,"LI, Dongmei",Women,CHN,0,1,0
Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),M,"CAMPBELL, Christopher",Men,USA,1,0,0
Judo,Judo,52 - 56kg (lightweight),W,"FAIRBROTHER, Nicola Kim",Women,GBR,0,1,0
Gymnastics,Artistic G.,parallel bars,M,"SCHERBO, Vitaly",Men,EUN,0,0,1
Gymnastics,Artistic G.,team competition,M,"LI, Ge",Men,CHN,0,1,0
Athletics,Athletics,high jump,M,"CONWAY, Hollis",Men,USA,1,0,0
Aquatics,Swimming,400m individual medley,M,"DARNYI, Tamas",Men,HUN,0,0,1
Tennis,Tennis,singles,W,"CAPRIATI, Jennifer",Women,USA,0,0,1
Baseball,Baseball,baseball,M,"CHANG, Cheng-Hsien",Men,TPE,0,1,0
Wrestling,Wrestling Free.,62 - 68kg (lightweight),M,"AKAISHI, Kosei",Men,JPN,1,0,0
Handball,Handball,handball,W,"BORZENKOVA, Galina",Women,EUN,1,0,0
Athletics,Athletics,1500m,W,"QU, Yunxia",Women,CHN,1,0,0
Boxing,Boxing,81 - 91kg (heavyweight),M,"TUA, David",Men,NZL,1,0,0
Gymnastics,Artistic G.,parallel bars,M,"MATSUNAGA, Masayuki",Men,JPN,1,0,0
Fencing,Fencing,foil individual,M,"GREGORY, Elvis",Men,CUB,1,0,0
Football,Football,football,M,"KOWALCZYK, Wojciech",Men,POL,0,1,0
Table Tennis,Table Tennis,singles,M,"MA, Wenge",Men,CHN,1,0,0
Aquatics,Swimming,100m butterfly,W,"PLEWINSKI, Catherine",Women,FRA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"PETERSMANN, Cerstin",Women,GER,1,0,0
Fencing,Fencing,foil team,M,"WAGNER, Udo",Men,GER,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"PONTING, Thomas",Men,CAN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"AITKEN, Brett",Men,AUS,0,1,0
Basketball,Basketball,basketball,M,"PERASOVIC, Velimir",Men,CRO,0,1,0
Volleyball,Volleyball,volleyball,M,"HILLIARD, Brent William",Men,USA,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"GALTAROSSA, Rossano",Men,ITA,1,0,0
Hockey,Hockey,hockey,W,"MANRIQUE, Silvia",Women,ESP,0,0,1
Basketball,Basketball,basketball,W,"DAVIS, Clarissa",Women,USA,1,0,0
Tennis,Tennis,doubles,M,"STICH, Michael",Men,GER,0,0,1
Basketball,Basketball,basketball,W,"LIU, Jun",Women,CHN,0,1,0
Athletics,Athletics,4x100m relay,M,"LAMELA, Joel",Men,CUB,1,0,0
Football,Football,football,M,"KOZMINSKI, Marek",Men,POL,0,1,0
Athletics,Athletics,400m,W,"PEREC, Marie-Jose",Women,FRA,0,0,1
Baseball,Baseball,baseball,M,"HERNANDEZ, Alberto",Men,CUB,0,0,1
Volleyball,Volleyball,volleyball,W,"GATO, Idalmis",Women,CUB,0,0,1
Volleyball,Volleyball,volleyball,M,"OLIVEIRA, Talmo",Men,BRA,0,0,1
Hockey,Hockey,hockey,W,"LAETZSCH, Heike",Women,GER,0,1,0
Athletics,Athletics,4x400m relay,W,"YOUNG, Dannette",Women,USA,0,1,0
Aquatics,Swimming,200m breaststroke,W,"IWASAKI, Kyoko",Women,JPN,0,0,1
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"KOGOUACHVILI, Gogui",Men,EUN,1,0,0
Badminton,Badminton,doubles,W,"LIN, Yanfen",Women,CHN,1,0,0
Athletics,Athletics,4x400m relay,M,"RICHARDSON, Mark Ashton",Men,GBR,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,M,"TONISTE, Toomas",Men,EST,1,0,0
Athletics,Athletics,shot put,M,"LYKHO, Viatcheslav",Men,EUN,1,0,0
Gymnastics,Artistic G.,team competition,M,"LI, Jing",Men,CHN,0,1,0
Fencing,Fencing,épée team,M,"KRAVTCHOUK, Serguei",Men,EUN,1,0,0
Aquatics,Swimming,200m freestyle,M,"HOLMERTZ, Anders",Men,SWE,0,1,0
Gymnastics,Artistic G.,team competition,M,"CHINEN, Takashi",Men,JPN,1,0,0
Tennis,Tennis,doubles,W,"MCQUILLAN, Rachel Jane",Women,AUS,1,0,0
Athletics,Athletics,4x100m relay,M,"JETT, James",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"SILIPO, Carlo",Men,ITA,0,0,1
Shooting,Shooting,50m pistol (60 shots),M,"LOUKACHIK, Konstantine",Men,EUN,0,0,1
Aquatics,Diving,3m springboard,M,"TAN, Liang-De",Men,CHN,0,1,0
Equestrian,Eventing,team,X,"EHRENBRINK, Ralf",Men,GER,1,0,0
Volleyball,Volleyball,volleyball,W,"LILEY, Tammy",Women,USA,1,0,0
Fencing,Fencing,sabre team,M,"KOVES, Csaba",Men,HUN,0,1,0
Athletics,Athletics,110m hurdles,M,"DEES, Tony",Men,USA,0,1,0
Hockey,Hockey,hockey,W,"THOMASCHINSKI, Simone Heike",Women,GER,0,1,0
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"YILDIZ, Rifat",Men,GER,0,1,0
Aquatics,Water polo,water polo,M,"GARCIA AGUADO, Pedro",Men,ESP,0,1,0
Aquatics,Swimming,800m freestyle,W,"HENKE, Jana",Women,GER,1,0,0
Football,Football,football,M,"LAMPTEY, Nii Odartey",Men,GHA,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"COCHELEA, Veronica",Women,ROU,0,1,0
Baseball,Baseball,baseball,M,"NISHI, Masafumi",Men,JPN,1,0,0
Athletics,Athletics,400m hurdles,M,"AKABUSI, Kriss Kezie Uche",Men,GBR,1,0,0
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"SHENG, Zetian",Men,CHN,1,0,0
Cycling,Cycling Road,team time trial,M,"GAUMONT, Philippe",Men,FRA,1,0,0
Volleyball,Volleyball,volleyball,W,"LUIS, Alejandrina",Women,CUB,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"ZHIVANEVSKAYA, Nina Alexandrovna",Women,EUN,1,0,0
Archery,Archery,individual (FITA Olympic round - 70m),M,"CHUNG, Jae-Hun",Men,KOR,0,1,0
Aquatics,Swimming,100m breaststroke,W,"RUDKOVSKAYA, Elena",Women,EUN,0,0,1
Weightlifting,Weightlifting,"- 52kg, total (flyweight)",M,"CIHAREAN, Traian Ioachim",Men,ROU,1,0,0
Volleyball,Volleyball,volleyball,M,"RIBEIRO, Amauri",Men,BRA,0,0,1
Judo,Judo,- 60 kg,M,"TRAUTMANN, Richard",Men,GER,1,0,0
Hockey,Hockey,hockey,M,"MUSADDAQ, Hussain",Men,PAK,1,0,0
Boxing,Boxing,63.5 - 67kg (welterweight),M,"ACEVEDO SANTIAGO, Anibal",Men,PUR,1,0,0
Gymnastics,Artistic G.,balance beam,W,"MILLER, Shannon",Women,USA,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"PETERS, Thoralf",Men,GER,0,1,0
Shooting,Shooting,10m air pistol (60 shots),M,"PYZHYANOV, Serguei",Men,EUN,0,1,0
Aquatics,Water polo,water polo,M,"GORSHKOV, Dmitry",Men,EUN,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"BORCHERT, Katrin",Women,GER,0,1,0
Gymnastics,Artistic G.,team competition,W,"OKINO, Betty",Women,USA,1,0,0
Rowing,Rowing,single sculls (1x),W,"LAUMANN, Silken Suzette",Women,CAN,1,0,0
Hockey,Hockey,hockey,M,"EVANS, Dean",Men,AUS,0,1,0
Handball,Handball,handball,M,"KISSELEV, Oleg",Men,EUN,0,0,1
Rowing,Rowing,single sculls (1x),M,"CHALUPA, Vaclav",Men,TCH,0,1,0
Basketball,Basketball,basketball,W,"ZHENG, Haixia",Women,CHN,0,1,0
Volleyball,Volleyball,volleyball,M,"VAN DER MEULEN, Olof",Men,NED,0,1,0
Fencing,Fencing,foil team,M,"SOBCZAK, Ryszard",Men,POL,1,0,0
Rowing,Rowing,coxless four (4-),W,"WORTHINGTON, Kay Frances",Women,CAN,0,0,1
Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),M,"MAREN, Juan Luis",Men,CUB,1,0,0
Athletics,Athletics,shot put,W,"KRIVELYOVA, Svetlana",Women,EUN,0,0,1
Shooting,Shooting,50m pistol (60 shots),M,"SKANÄKER, Ragnar",Men,SWE,1,0,0
Hockey,Hockey,hockey,W,"MÜLLER, Susanne",Women,GER,0,1,0
Wrestling,Wrestling Free.,- 48kg (light-flyweight),M,"ORUDZHOV, Vougar",Men,EUN,1,0,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"KAKIASVILIS, Akakios",Men,EUN,0,0,1
Basketball,Basketball,basketball,W,"ZHAN, Shuping",Women,CHN,0,1,0
Volleyball,Volleyball,volleyball,M,"BRICENO, Carlos Martin",Men,USA,1,0,0
Fencing,Fencing,épée team,M,"BORRMANN, Elmar",Men,GER,0,0,1
