Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Aquatics,Swimming,4x200m freestyle relay,M,"GARRIDO MADRUGA, Djan",Men,BRA,1,0,0
Wrestling,Wrestling Free.,68 - 74kg (welterweight),M,"KARABIN, Dan",Men,TCH,1,0,0
Basketball,Basketball,basketball,W,"STOYANOVA, Penka",Women,BUL,0,1,0
Athletics,Athletics,3000m steeplechase,M,"MALINOWSKI, Bronislaw",Men,POL,0,0,1
Basketball,Basketball,basketball,W,"GOLTCHEVA, Nadka",Women,BUL,0,1,0
Hockey,Hockey,hockey,M,"MONSALVE, Paulino",Men,ESP,0,1,0
Handball,Handball,handball,W,"TITLIC, Ana",Women,YUG,0,1,0
Athletics,Athletics,1500m,W,"KAZANKINA, Tatiana",Women,URS,0,0,1
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"JÄHRLING, Harald",Men,GDR,0,0,1
Equestrian,Dressage,team,X,"GADZHEV, Georgi",Men,BUL,0,1,0
Aquatics,Swimming,400m freestyle,M,"STUKOLKIN, Ivar",Men,URS,1,0,0
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"WILLIS, Anthony",Men,GBR,1,0,0
Basketball,Basketball,basketball,M,"DELIBASIC, Mirza",Men,YUG,0,0,1
Aquatics,Water polo,water polo,M,"RIISMAN, Mait",Men,URS,0,0,1
Basketball,Basketball,basketball,W,"MAKAVEEVA, Petkana",Women,BUL,0,1,0
Aquatics,Swimming,400m freestyle,W,"DIERS, Ines",Women,GDR,0,0,1
Hockey,Hockey,hockey,W,"KADLECOVA, Jirina",Women,TCH,0,1,0
Rowing,Rowing,double sculls (2x),M,"DREIFKE, Joachim",Men,GDR,0,0,1
Equestrian,Jumping,team,X,"KOROLKOV, Nikolai",Men,URS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"GUSTAFSSON, Tina",Women,SWE,0,1,0
Gymnastics,Artistic G.,horizontal bar,M,"ANDRIANOV, Nikolay",Men,URS,1,0,0
Wrestling,Wrestling Free.,48 - 52kg (flyweight),M,"SELIMOV, Nermedin",Men,BUL,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"DUVIGNEAU, Bernd",Men,GDR,0,0,1
Handball,Handball,handball,W,"SHERSTYUK-TIMOSHKINA, Natalia",Women,URS,0,0,1
Hockey,Hockey,hockey,W,"DAVIES, Patricia Joan",Women,ZIM,0,0,1
Cycling,Cycling Road,team time trial,M,"SKODA, Jiri",Men,TCH,1,0,0
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"ANDREI, Vasile",Men,ROU,1,0,0
Basketball,Basketball,basketball,W,"SUKHARNOVA, Olga",Women,URS,0,0,1
Equestrian,Dressage,team,X,"MISEVICH, Vera",Women,URS,0,0,1
Basketball,Basketball,basketball,M,"DELLA FIORI, Fabrizio",Men,ITA,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"METSCHUCK, Caren",Women,GDR,0,0,1
Hockey,Hockey,hockey,W,"VYMAZALOVA, Lenka",Women,TCH,0,1,0
Aquatics,Swimming,200m backstroke,M,"KERRY, Mark",Men,AUS,1,0,0
Fencing,Fencing,foil team,W,"TRINQUET-HACHIN, Pascale",Women,FRA,0,0,1
Aquatics,Swimming,100m freestyle,M,"HOLMERTZ, Per",Men,SWE,0,1,0
Wrestling,Wrestling Free.,- 48kg (light-flyweight),M,"POLLIO, Claudio",Men,ITA,0,0,1
Football,Football,football,M,"TERLETZKI, Frank",Men,GDR,0,1,0
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"DICU, Petre",Men,ROU,1,0,0
Volleyball,Volleyball,volleyball,M,"ENESCU, Günther",Men,ROU,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"TIKMERS, Zhorzh",Men,URS,0,1,0
Gymnastics,Artistic G.,individual all-round,W,"GNAUCK, Maxi",Women,GDR,0,1,0
Athletics,Athletics,4x400m relay,W,"MACDONALD, Linsey",Women,GBR,1,0,0
Aquatics,Swimming,200m breaststroke,W,"BOGDANOVA, Yulia",Women,URS,1,0,0
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"DIMITROV, Stefan",Men,BUL,0,1,0
Athletics,Athletics,110m hurdles,M,"MUNKELT, Thomas",Men,GDR,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"RAKUSZ, Eva",Women,HUN,1,0,0
Handball,Handball,handball,M,"NOVITSKI, Valdemar",Men,URS,0,1,0
Athletics,Athletics,hammer throw,M,"TAMM, Yuri",Men,URS,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"KRYLOV, Andrei",Men,URS,0,0,1
Gymnastics,Artistic G.,team competition,W,"RENSCH, Katharina",Women,GDR,1,0,0
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"KONAKBAEV, Serik",Men,URS,0,1,0
Sailing,Sailing,flying dutchman,X,"WILKINSON, James",Men,IRL,0,1,0
Cycling,Cycling Road,individual road race,M,"LANG, Stanislaw",Men,POL,0,1,0
Judo,Judo,78 - 86kg (middleweight),M,"AZCUY OLIVA, Isaac",Men,CUB,0,1,0
Aquatics,Swimming,400m individual medley,W,"DAVIES, Sharron Elizabeth",Women,GBR,0,1,0
Basketball,Basketball,basketball,M,"JERKOV, Zeljko",Men,YUG,0,0,1
Judo,Judo,open category,M,"PARISI, Angelo",Men,FRA,0,1,0
Handball,Handball,handball,W,"MAKARETS-KOCHERGINA, Tatiana",Women,URS,0,0,1
Rowing,Rowing,double sculls (2x),M,"VOCHOSKA, Vaclav",Men,TCH,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"SEREDIN, Evgeni",Men,URS,0,1,0
Volleyball,Volleyball,volleyball,W,"MUMMHARDT, Christine",Women,GDR,0,1,0
Athletics,Athletics,400m,W,"KOCH, Marita",Women,GDR,0,0,1
Athletics,Athletics,100m,M,"PETROV, Peter",Men,BUL,1,0,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"VASILCHENKO, Olga",Women,URS,0,1,0
Volleyball,Volleyball,volleyball,M,"SAVIN, Aleksandr",Men,URS,0,0,1
Cycling,Cycling Road,team time trial,M,"SHELPAKOV, Sergei",Men,URS,0,0,1
Boxing,Boxing,63.5 - 67kg (welterweight),M,"ALDAMA CABRERA, Andres",Men,CUB,0,0,1
Athletics,Athletics,4x100m relay,W,"ZHARKOVA-MASLAKOVA, Liudmila",Women,URS,0,1,0
Handball,Handball,handball,W,"OGNJENOVIC, Mirjana",Women,YUG,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"STANHOPE, Richard",Men,GBR,0,1,0
Athletics,Athletics,4x100m relay,M,"BARRE, Pascal",Men,FRA,1,0,0
Athletics,Athletics,4x400m relay,M,"CHERNETSKI, Nikolai",Men,URS,0,0,1
Handball,Handball,handball,W,"LUKIANENKO, Natalia",Women,URS,0,0,1
Handball,Handball,handball,M,"SCHMIDT, Dietmar",Men,GDR,0,0,1
Basketball,Basketball,basketball,W,"BOGDANOVA, Krasimira",Women,BUL,0,1,0
Basketball,Basketball,basketball,M,"SKROCE, Branko",Men,YUG,0,0,1
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"SKIOLD, Lars-Erik",Men,SWE,1,0,0
Handball,Handball,handball,M,"VOINEA, Maricel",Men,ROU,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"KRAUSE, Barbara",Women,GDR,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"TISHCHENKO, Andrei",Men,URS,1,0,0
Handball,Handball,handball,M,"VASILCA, Neculai",Men,ROU,1,0,0
Equestrian,Eventing,team,X,"ROMAN, Mauro",Men,ITA,0,1,0
Volleyball,Volleyball,volleyball,W,"MAKOGONOVA, Irina",Women,URS,0,0,1
Shooting,Shooting,50m pistol (60 shots),X,"DIAKOV, Lubtcho",Men,BUL,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"RUSEV, Ivo",Men,BUL,1,0,0
Equestrian,Eventing,team,X,TSKHETI,Men,URS,0,0,1
Hockey,Hockey,hockey,M,"DE PAZ PLA, Miguel",Men,ESP,0,1,0
Aquatics,Swimming,100m freestyle,W,"DIERS, Ines",Women,GDR,1,0,0
Equestrian,Jumping,team,X,"KOWALCZYK, Jan",Men,POL,0,1,0
Equestrian,Eventing,team,X,"MENDIVIL YOCUPICIO, Manuel",Men,MEX,1,0,0
Hockey,Hockey,hockey,W,"PETRICKOVA, Kveta",Women,TCH,0,1,0
Hockey,Hockey,hockey,W,"ROBERTSON, Sonia",Women,ZIM,0,0,1
Athletics,Athletics,400m hurdles,M,"OAKES, Gary",Men,GBR,1,0,0
Basketball,Basketball,basketball,W,"DESPOTOVIC, Vesna",Women,YUG,1,0,0
Basketball,Basketball,basketball,W,"BRAINOVA, Diana",Women,BUL,0,1,0
Volleyball,Volleyball,volleyball,W,"SCHMIDT, Martina",Women,GDR,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"DOBRITOIU, Elena",Women,ROU,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"CROSS, Martin",Men,GBR,1,0,0
Boxing,Boxing,+ 81kg (heavyweight),M,"ZAEV, Piotr",Men,URS,0,1,0
Volleyball,Volleyball,volleyball,M,"GUNCHEV, Stoian",Men,BUL,0,1,0
Boxing,Boxing,57 - 60kg (lightweight),M,"NOWAKOWSKI, Richard",Men,GDR,1,0,0
Aquatics,Swimming,400m individual medley,M,"FESENKO, Sergei",Men,URS,0,1,0
Volleyball,Volleyball,volleyball,M,"STOIAN, Nicu",Men,ROU,1,0,0
Basketball,Basketball,basketball,M,"IOVAISHA, Sergei",Men,URS,1,0,0
Hockey,Hockey,hockey,M,"KAUSHIK, Maharaj Krishon",Men,IND,0,0,1
Volleyball,Volleyball,volleyball,W,"KOSTRZEWA, Ute",Women,GDR,0,1,0
Boxing,Boxing,67 - 71kg (light-middleweight),M,"MARTINEZ, Armando",Men,CUB,0,0,1
Athletics,Athletics,1500m,W,"STOLL-WARTENBERG, Christiane",Women,GDR,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"GREGOR, Andreas",Men,GDR,0,0,1
Handball,Handball,handball,M,"BELOV, Vladimir",Men,URS,0,1,0
Handball,Handball,handball,W,"KRÜGER, Katrin",Women,GDR,1,0,0
Boxing,Boxing,71-75kg,M,"GOMEZ, Jose",Men,CUB,0,0,1
Shooting,Shooting,trap (125 targets),X,"GIOVANNETTI, Luciano",Men,ITA,0,0,1
