Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Aquatics,Water polo,water polo,W,"KOZOMPOLI, Stavroula",Women,GRE,0,1,0
Shooting,Shooting,50m pistol (60 shots),M,"KIM, Jong Su",Men,PRK,1,0,0
Handball,Handball,handball,W,"VERGELYUK, Maryna",Women,UKR,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),W,"ZHANG, Juan Juan",Women,CHN,0,1,0
Wrestling,Wrestling Free.,74 - 84kg,M,"SANDERSON, Cael",Men,USA,0,0,1
Cycling,Cycling Track,points race,W,"SLYUSAREVA, Olga",Women,RUS,0,0,1
Hockey,Hockey,hockey,M,"CRONE, Philipp",Men,GER,1,0,0
Hockey,Hockey,hockey,M,"DUCKWITZ, Eike",Men,GER,1,0,0
Football,Football,football,W,"HINGST, Ariane",Women,GER,1,0,0
Boxing,Boxing,64 - 69 kg,M,"ARTAYEV, Bakhtiyar",Men,KAZ,0,0,1
Boxing,Boxing,57 - 60kg (lightweight),M,"YELEUOV, Serik",Men,KAZ,1,0,0
Equestrian,Eventing,team,X,"TEULERE, Jean",Men,FRA,0,0,1
Gymnastics,Artistic G.,team competition,W,"ROSU, Monica",Women,ROU,0,0,1
Handball,Handball,handball,M,"DRAGUNSKI, Mark",Men,GER,0,1,0
Gymnastics,Artistic G.,vault,M,"DEFERR, Gervasio",Men,ESP,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"VELDHUIS, Marleen",Women,NED,1,0,0
Weightlifting,Weightlifting,77kg,M,"FILIMONOV, Sergey",Men,KAZ,0,1,0
Wrestling,Wrestling Gre-R,84 - 96kg,M,"GABER IBRAHIM, Karam",Men,EGY,0,0,1
Volleyball,Volleyball,volleyball,M,"KOSAREV, Alexander",Men,RUS,1,0,0
Softball,Softball,softball,W,"INUI, Emi",Women,JPN,1,0,0
Aquatics,Swimming,200m backstroke,W,"COVENTRY, Kirsty",Women,ZIM,0,0,1
Handball,Handball,handball,M,"HENS, Pascal",Men,GER,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"SANTONI, Elisa",Women,ITA,0,1,0
Athletics,Athletics,hammer throw,M,"TIKHON, Ivan",Men,BLR,0,1,0
Athletics,Athletics,heptathlon,W,"SOTHERTON, Kelly",Women,GBR,1,0,0
Weightlifting,Weightlifting,69kg,M,"LEE, Bae Young",Men,KOR,0,1,0
Sailing,Sailing,single-handed dinghy (Europe),W,"SUNDBY, Siren",Women,NOR,0,0,1
Wrestling,Wrestling Gre-R,74 - 84kg,M,"MICHINE, Alexei",Men,RUS,0,0,1
Table Tennis,Table Tennis,doubles,M,"KO, Lai Chak",Men,HKG,0,1,0
Athletics,Athletics,4x100m relay,W,"FYODOROVA, Olga",Women,RUS,0,1,0
Aquatics,Water polo,water polo,W,"PAYNE, Nicolle",Women,USA,1,0,0
Hockey,Hockey,hockey,M,"VOGELS, Guus",Men,NED,0,1,0
Gymnastics,Artistic G.,vault,M,"SAPRONENKO, Evgeni",Men,LAT,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"BREMBILLA, Emiliano",Men,ITA,1,0,0
Handball,Handball,handball,M,"LAVROV, Andrey",Men,RUS,1,0,0
Aquatics,Diving,3m springboard,W,"GUO, Jingjing",Women,CHN,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"FLOOD, Debbie",Women,GBR,0,1,0
Taekwondo,Taekwondo,+ 80 kg,M,"GENTIL, Pascal",Men,FRA,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"TOON, Michael",Men,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"JANIC, Natasa",Women,HUN,0,0,1
Aquatics,Swimming,400m freestyle,W,"JEDRZEJCZAK, Otylia",Women,POL,0,1,0
Softball,Softball,softball,W,"MORROW, Simmone",Women,AUS,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"VANDERKAAY, Peter",Men,USA,0,0,1
Boxing,Boxing,51 - 54kg (bantamweight),M,"RIGONDEAUX ORTIZ, Guillermo",Men,CUB,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),M,"IM, Dong Hyun",Men,KOR,0,0,1
Shooting,Shooting,50m rifle prone (60 shots),M,"MARTYNOV, Sergei",Men,BLR,1,0,0
Athletics,Athletics,hammer throw,W,"MORENO, Yipsi",Women,CUB,0,1,0
Aquatics,Diving,synchronized diving 3m springboard,W,"NEWBERY, Chantelle",Women,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"LEONHARDT, Carolin",Women,GER,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"GEORGESCU, Elena",Women,ROU,0,0,1
Handball,Handball,handball,W,"BORYSENKO, Nataliya",Women,UKR,1,0,0
Equestrian,Dressage,team,X,"SALZGEBER, Ulla",Women,GER,0,0,1
Handball,Handball,handball,M,"ZEITZ, Christian",Men,GER,0,1,0
Football,Football,football,W,"GUENTHER, Sarah",Women,GER,1,0,0
Boxing,Boxing,57 - 60kg (lightweight),M,"KHRACHEV, Murat",Men,RUS,1,0,0
Tennis,Tennis,singles,W,"MOLIK, Alicia",Women,AUS,1,0,0
Handball,Handball,handball,M,"DZOMBA, Mirza",Men,CRO,0,0,1
Aquatics,Swimming,50m freestyle,W,"TRICKETT, Lisbeth",Women,AUS,1,0,0
Rowing,Rowing,coxless pair (2-),M,"TOMKINS, James",Men,AUS,0,0,1
Football,Football,football,W,"JONES, Steffi",Women,GER,1,0,0
Hockey,Hockey,hockey,W,"GULLA, Alejandra",Women,ARG,1,0,0
Football,Football,football,W,"RENATA COSTA, Costa",Women,BRA,0,1,0
Rowing,Rowing,pair without coxswain (2-),W,"GRAINGER, Katherine",Women,GBR,0,1,0
Shooting,Shooting,10m air rifle (60 shots),M,"LI, Jie",Men,CHN,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"FALCA, Marinella",Women,ITA,0,1,0
Gymnastics,Artistic G.,team competition,W,"PATTERSON, Carly",Women,USA,0,1,0
Aquatics,Synchronized S.,team,W,"BARTOSIK, Alison",Women,USA,1,0,0
Aquatics,Water polo,water polo,W,"OIKONOMOPOULOU, Aikaterini",Women,GRE,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"MASSERONI, Daniela",Women,ITA,0,1,0
Aquatics,Water polo,water polo,M,"GERGELY, Istvan",Men,HUN,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"NILSSON, Henrik",Men,SWE,0,0,1
Aquatics,Water polo,water polo,W,"ZANCHI, Manuela",Women,ITA,0,0,1
Aquatics,Water polo,water polo,M,"STRATAN, Dmitry",Men,RUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"ALLEN, Wyatt",Men,USA,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"STEEL, Bryan",Men,GBR,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"VOLF, Jaroslav",Men,CZE,1,0,0
Aquatics,Water polo,water polo,W,"BOSURGI, Silvia",Women,ITA,0,0,1
Hockey,Hockey,hockey,W,"ZWEHL, Julia",Women,GER,0,0,1
Aquatics,Diving,synchronized diving 10m platform,M,"TIAN, Liang",Men,CHN,0,0,1
Weightlifting,Weightlifting,53kg,W,"RUMBEWAS, Raema Lisa",Women,INA,0,1,0
Gymnastics,Artistic G.,team competition,M,"TSUKAHARA, Naoya",Men,JPN,0,0,1
Basketball,Basketball,basketball,M,"SANCHEZ, Juan Ignacio",Men,ARG,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"DIRKMAAT, Megan",Women,USA,0,1,0
Athletics,Athletics,100m,W,"CAMPBELL-BROWN, Veronica",Women,JAM,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"HOOPMAN, Beau",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"AMARAL, Dante",Men,BRA,0,0,1
Basketball,Basketball,basketball,W,"JOHNSON, Shannon",Women,USA,0,0,1
Hockey,Hockey,hockey,W,"HERNANDEZ, Maria de la Paz",Women,ARG,1,0,0
Volleyball,Volleyball,volleyball,W,"FENG, Kun",Women,CHN,0,0,1
Taekwondo,Taekwondo,- 49 kg,W,"BOORAPOLCHAI, Yaowapa",Women,THA,1,0,0
Gymnastics,Artistic G.,team competition,W,"PONOR, Catalina",Women,ROU,0,0,1
Fencing,Fencing,épée team,M,"JEANNET, Fabrice",Men,FRA,0,0,1
Shooting,Shooting,trap (125 targets),M,"ALIPOV, Alexei",Men,RUS,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),M,"LIU, Ming Huang",Men,TPE,0,1,0
Athletics,Athletics,4x400m relay,W,"HENDERSON, Monique",Women,USA,0,0,1
Rowing,Rowing,coxless pair (2-),M,"DI CLEMENTE, Ramon",Men,RSA,1,0,0
Wrestling,Wrestling Free.,60 - 66kg,M,"KELLY, Jamill",Men,USA,0,1,0
Weightlifting,Weightlifting,53kg,W,"POLSAK, Udomporn",Women,THA,0,0,1
Aquatics,Water polo,water polo,W,"CONTI, Francesca",Women,ITA,0,0,1
Equestrian,Jumping,individual,X,"KUTSCHER, Marco",Men,GER,1,0,0
Baseball,Baseball,baseball,M,"KIMURA, Takuya",Men,JPN,1,0,0
Weightlifting,Weightlifting,105kg,M,"PISAREVSKIY, Gleb",Men,RUS,1,0,0
Volleyball,Volleyball,volleyball,W,"TELLEZ PALACIO, Dulce M.",Women,CUB,1,0,0
Taekwondo,Taekwondo,57 - 67 kg,W,"HWANG, Kyung Sun",Women,KOR,1,0,0
Aquatics,Swimming,100m breaststroke,M,"DUBOSCQ, Hugues",Men,FRA,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"GILLE, Christian",Men,GER,0,0,1
Aquatics,Water polo,water polo,W,"ELLINAKI, Georgia",Women,GRE,0,1,0
Gymnastics,Artistic G.,rings,M,"IOVTCHEV, Iordan",Men,BUL,0,1,0
Football,Football,football,M,"MORETTI, Emiliano",Men,ITA,1,0,0
Aquatics,Diving,10m platform,M,"HU, Jia",Men,CHN,0,0,1
Hockey,Hockey,hockey,W,"BACHMANN, Tina",Women,GER,0,0,1
Softball,Softball,softball,W,"NAITO, Emi",Women,JPN,1,0,0
Football,Football,football,W,"MARKGRAF, Kate",Women,USA,0,0,1
Baseball,Baseball,baseball,M,"LAZO, Pedro Luis",Men,CUB,0,0,1
Hockey,Hockey,hockey,W,"ONETO, Vanina Paula",Women,ARG,1,0,0
Equestrian,Dressage,team,X,"SEIDEL, Guenter",Men,USA,1,0,0
Fencing,Fencing,sabre team,M,"MONTANO, Aldo",Men,ITA,0,1,0
Softball,Softball,softball,W,"FINCH, Jennie",Women,USA,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"FALETIC, Dana",Women,AUS,1,0,0
Boxing,Boxing,60 - 64 kg,M,"JOHNSON CEDENO, Yudel",Men,CUB,0,1,0
Gymnastics,Artistic G.,parallel bars,M,"GONCHAROV, Valeri",Men,UKR,0,0,1
Football,Football,football,W,JULIANA,Women,BRA,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"CERCATO, Simone",Men,ITA,1,0,0
Boxing,Boxing,48kg (light flywieght),M,"ZOU, Shiming",Men,CHN,1,0,0
Shooting,Shooting,double trap (150 targets),M,"RATHORE, Rajyavardhan S.",Men,IND,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"PINSENT, Matthew",Men,GBR,0,0,1
Gymnastics,Artistic G.,team competition,W,"ZIGANCHINA, Natalia",Women,RUS,1,0,0
Baseball,Baseball,baseball,M,"ANDO, Yuya",Men,JPN,1,0,0
Shooting,Shooting,10m air pistol (40 shots),W,"GROZDEVA, Maria",Women,BUL,1,0,0
Rowing,Rowing,pair without coxswain (2-),W,"HELAKH, Natallia",Women,BLR,1,0,0
Judo,Judo,57 - 63kg (half-middleweight),W,"HEILL, Claudia",Women,AUT,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"KETCHUM, Dan",Men,USA,0,0,1
Aquatics,Swimming,200m butterfly,W,"JEDRZEJCZAK, Otylia",Women,POL,0,0,1
Gymnastics,Artistic G.,team competition,W,"PAVLOVA, Anna",Women,RUS,1,0,0
Aquatics,Swimming,400m individual medley,M,"CSEH, Laszlo",Men,HUN,1,0,0
Equestrian,Dressage,team,X,"RAMBLA, Ignacio",Men,ESP,0,1,0
Hockey,Hockey,hockey,W,"MARGALOT, Maria Mercedes",Women,ARG,1,0,0
Athletics,Athletics,50km walk,M,"NIZHEGORODOV, Denis",Men,RUS,0,1,0
Athletics,Athletics,20km race walk,W,"TSOUMELEKA, Athanasia",Women,GRE,0,0,1
Football,Football,football,W,"REDDICK, Cat",Women,USA,0,0,1
Athletics,Athletics,marathon,W,"KASTOR, Deena",Women,USA,1,0,0
Cycling,Cycling Track,Sprint indivual,M,"BOS, Theo",Men,NED,0,1,0
Athletics,Athletics,400m hurdles,W,"TIRLEA-MANOLACHE, Ionela",Women,ROU,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x40 shots),M,"ANTI, Michael",Men,USA,0,1,0
Softball,Softball,softball,W,"JUNG, Lovieanne",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"KOZMANN, Gyorgy",Men,HUN,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"HOMMES, Nienke",Women,NED,1,0,0
Athletics,Athletics,400m,W,"WILLIAMS-DARLING, Tonique",Women,BAH,0,0,1
Shooting,Shooting,25m pistol (30+30 shots),W,"GROZDEVA, Maria",Women,BUL,0,0,1
Athletics,Athletics,4x400m relay,M,"WARINER, Jeremy",Men,USA,0,0,1
Fencing,Fencing,sabre team,M,"TOUYA, Gael",Men,FRA,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"SHAPOSHNIKOV, Leonid",Men,UKR,1,0,0
Aquatics,Synchronized S.,team,W,"BRUSNIKINA, Olga",Women,RUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"ULM, Stefan",Men,GER,0,1,0
Cycling,Mountain Bike,cross-country,W,"SPITZ, Sabine",Women,GER,1,0,0
Athletics,Athletics,4x400m relay,M,"HILL, Clinton",Men,AUS,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"STEVENS, Craig",Men,AUS,0,1,0
Fencing,Fencing,sabre team,M,"PILLET, Julien",Men,FRA,0,0,1
Athletics,Athletics,shot put,W,"KLEINERT, Nadine",Women,GER,0,1,0
Football,Football,football,W,MARTA,Women,BRA,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),M,"PFANNMOELLER, Stefan",Men,GER,1,0,0
Athletics,Athletics,4x100m relay,W,"LAWRENCE, Tanya",Women,JAM,0,0,1
Handball,Handball,handball,M,"IMMEL, Jan Olaf",Men,GER,0,1,0
Athletics,Athletics,1500m,M,"LAGAT, Bernard",Men,KEN,0,1,0
Judo,Judo,+ 100kg (heavyweight),M,"TMENOV, Tamerlan",Men,RUS,0,1,0
Aquatics,Diving,3m springboard,W,"WU, Minxia",Women,CHN,0,1,0
Basketball,Basketball,basketball,W,"KORSTIN, Ilona",Women,RUS,1,0,0
Cycling,Cycling Track,Team Sprint,M,"INOUE, Masaki",Men,JPN,0,1,0
Athletics,Athletics,800m,M,"BORZAKOVSKIY, Yuriy",Men,RUS,0,0,1
Basketball,Basketball,basketball,W,"FALLON, Trish",Women,AUS,0,1,0
Athletics,Athletics,100m hurdles,W,"HAYES, Joanna",Women,USA,0,0,1
Archery,Archery,individual (FITA Olympic round - 70m),W,"WILLIAMSON, Alison",Women,GBR,1,0,0
Volleyball,Volleyball,volleyball,W,"CHACHKOVA, Lioubov",Women,RUS,0,1,0
Athletics,Athletics,400m hurdles,W,"CHALKIA, Fani",Women,GRE,0,0,1
Baseball,Baseball,baseball,M,"STOCKMAN, Phil",Men,AUS,0,1,0
Handball,Handball,handball,M,"METLICIC, Petar",Men,CRO,0,0,1
Athletics,Athletics,javelin throw,W,"NERIUS, Steffi",Women,GER,0,1,0
Basketball,Basketball,basketball,W,"TAURASI, Diana",Women,USA,0,0,1
Athletics,Athletics,10000m,W,"XING, Huina",Women,CHN,0,0,1
Gymnastics,Artistic G.,vault,M,"DRAGULESCU, Marian",Men,ROU,1,0,0
Football,Football,football,M,"MANZUR, Julio",Men,PAR,0,1,0
Athletics,Athletics,20km race walk,W,"IVANOVA, Olimpiada",Women,RUS,0,1,0
Rowing,Rowing,lightweight double sculls (2x),W,"REIMER, Daniela",Women,GER,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),M,"BAGGALEY, Nathan",Men,AUS,0,1,0
Shooting,Shooting,50m pistol (60 shots),M,"NESTRUEV, Mikhail",Men,RUS,0,0,1
Boxing,Boxing,69 - 75 kg,M,"GOLOVKIN, Gennadiy",Men,KAZ,0,1,0
Athletics,Athletics,110m hurdles,M,"GARCIA, Anier",Men,CUB,1,0,0
Rowing,Rowing,lightweight coxless four (4-),M,"EDWARDS, Anthony",Men,AUS,0,1,0
Baseball,Baseball,baseball,M,"FUJIMOTO, Atsushi",Men,JPN,1,0,0
Football,Football,football,W,DANIELA,Women,BRA,0,1,0
Volleyball,Volleyball,volleyball,M,"DINEYKIN, Stanislav",Men,RUS,1,0,0
Aquatics,Swimming,200m butterfly,M,"PHELPS, Michael",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"USHAKOV, Konstantin",Men,RUS,1,0,0
Weightlifting,Weightlifting,85kg,M,"RYBAKOU, Andrei",Men,BLR,0,1,0
Athletics,Athletics,20km walk,M,"FERNANDEZ, Francisco Javier",Men,ESP,0,1,0
Aquatics,Diving,synchronized diving 3m springboard,W,"GUO, Jingjing",Women,CHN,0,0,1
Taekwondo,Taekwondo,57 - 67 kg,W,"MYSTAKIDOU, Elisavet",Women,GRE,0,1,0
Aquatics,Water polo,water polo,M,"KASAS, Tamas",Men,HUN,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"TANGER, Helen",Women,NED,1,0,0
Athletics,Athletics,long jump,M,"PHILLIPS, Dwight",Men,USA,0,0,1
Rowing,Rowing,lightweight double sculls (2x),M,"POLYMEROS, Vasileios",Men,GRE,1,0,0
Athletics,Athletics,long jump,W,"LEBEDEVA, Tatyana",Women,RUS,0,0,1
Volleyball,Volleyball,volleyball,M,"ABRAMOV, Pavel",Men,RUS,1,0,0
Gymnastics,Artistic G.,parallel bars,M,"TOMITA, Hiroyuki",Men,JPN,0,1,0
Volleyball,Beach volley.,beach volleyball,M,"SANTOS, Ricardo",Men,BRA,0,0,1
Athletics,Athletics,4x400m relay,M,"WEIGOPWA, Saul",Men,NGR,1,0,0
Cycling,Cycling Road,individual time trial,W,"ZIJLAARD-VAN MOORSEL, Leontien",Women,NED,0,0,1
Judo,Judo,81 - 90kg (middleweight),M,"ZVIADAURI, Zurab",Men,GEO,0,0,1
Badminton,Badminton,doubles,M,"LEE, Dong Soo",Men,KOR,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"WILLIAMS, Barney",Men,CAN,0,1,0
Basketball,Basketball,basketball,M,"BOOZER, Carlos",Men,USA,1,0,0
Boxing,Boxing,81 - 91kg (heavyweight),M,"AL SHAMI, Naser",Men,SYR,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"KOSTOGLOD, Alexander",Men,RUS,0,1,0
Aquatics,Water polo,water polo,W,"MORAITIDOU, Evangelia",Women,GRE,0,1,0
Shooting,Shooting,10m air rifle (60 shots),M,"GONCI, Jozef",Men,SVK,1,0,0
Hockey,Hockey,hockey,W,"SMABERS, Minke",Women,NED,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"EGGENKAMP, Gerritjan",Men,NED,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"WEIR, Amanda",Women,USA,0,1,0
Athletics,Athletics,3000m steeplechase,M,"KIPRUTO, Brimin Kiprop",Men,KEN,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"KORHOLZ, Laurel",Women,USA,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"DEKKER, Inge",Women,NED,1,0,0
Tennis,Tennis,doubles,M,"MASSU, Nicolas",Men,CHI,0,0,1
Athletics,Athletics,100m,M,"GATLIN, Justin",Men,USA,0,0,1
Cycling,Cycling Track,Points Race,M,"LLANERAS, Joan",Men,ESP,0,1,0
Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",M,"WU, Meijin",Men,CHN,0,1,0
Aquatics,Diving,synchronized diving 10m platform,W,"LI, Ting",Women,CHN,0,0,1
Basketball,Basketball,basketball,M,"SCOLA, Luis Alberto",Men,ARG,0,0,1
Cycling,Cycling Road,individual road race,W,"SLYUSAREVA, Olga",Women,RUS,1,0,0
Basketball,Basketball,basketball,M,"MARCONATO, Denis",Men,ITA,0,1,0
Fencing,Fencing,épée team,M,"FIEDLER, Joerg",Men,GER,1,0,0
Taekwondo,Taekwondo,- 58 kg,M,"SALAZAR BLANCO, Oscar Francisco",Men,MEX,0,1,0
Aquatics,Swimming,200m butterfly,M,"PARRY, Stephen",Men,GBR,1,0,0
Aquatics,Water polo,water polo,W,"MUSUMECI, Maddalena",Women,ITA,0,0,1
Tennis,Tennis,doubles,M,"SCHUETTLER, Rainer",Men,GER,0,1,0
Judo,Judo,+ 78kg (heavyweight),W,"SUN, Fuming",Women,CHN,1,0,0
Judo,Judo,+ 78kg (heavyweight),W,"BELTRAN, Daima Mayelis",Women,CUB,0,1,0
Athletics,Athletics,800m,M,"MULAUDZI, Mbulaeni",Men,RSA,0,1,0
Handball,Handball,handball,W,"LYAPINA, Nataliya",Women,UKR,1,0,0
Athletics,Athletics,4x100m relay,M,"GATLIN, Justin",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),M,"WALSH, Campbell",Men,GBR,0,1,0
Judo,Judo,63 - 70kg (middleweight),W,"BOEHM, Annett",Women,GER,1,0,0
Wrestling,Wrestling Free.,63 - 72kg,W,"HAMAGUCHI, Kyoko",Women,JPN,1,0,0
Taekwondo,Taekwondo,+ 67 kg,W,"CARMONA, Adriana",Women,VEN,1,0,0
Athletics,Athletics,decathlon,M,"SEBRLE, Roman",Men,CZE,0,0,1
Athletics,Athletics,hammer throw,W,"KUZENKOVA, Olga",Women,RUS,0,0,1
Handball,Handball,handball,M,"LOSERT, Venio",Men,CRO,0,0,1
Baseball,Baseball,baseball,M,"NAKAMURA, Norihiro",Men,JPN,1,0,0
Handball,Handball,handball,M,"ZERBE, Volker",Men,GER,0,1,0
Athletics,Athletics,triple jump,M,"BURKENYA, Danila",Men,RUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"PIATRUSHENKA, Raman",Men,BLR,1,0,0
Fencing,Fencing,foil team,M,"NASSIBOULLINE, Rouslan",Men,RUS,1,0,0
Equestrian,Eventing,team,X,"SEVERSON, Kimberly",Women,USA,1,0,0
Hockey,Hockey,hockey,W,"RINNE, Fanny",Women,GER,0,0,1
Volleyball,Beach volley.,beach volleyball,W,"WALSH, Kerri",Women,USA,0,0,1
Hockey,Hockey,hockey,M,"EIMER, Christoph",Men,GER,1,0,0
Aquatics,Swimming,200m breaststroke,M,"HANSEN, Brendan",Men,USA,1,0,0
Softball,Softball,softball,W,"CARPADIOS, Marissa",Women,AUS,0,1,0
Weightlifting,Weightlifting,69kg,W,"LIU, Chunhong",Women,CHN,0,0,1
Basketball,Basketball,basketball,W,"SUMMERTON, Laura",Women,AUS,0,1,0
Hockey,Hockey,hockey,M,"BROUWER, Matthijs",Men,NED,0,1,0
Football,Football,football,M,"GILARDINO, Alberto",Men,ITA,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"BALCEIRO PAJON, Ledis Frank",Men,CUB,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,M,"ROGERS, Nick",Men,GBR,0,1,0
Boxing,Boxing,48kg (light flywieght),M,"BHARTELEMY VARELA, Yan",Men,CUB,0,0,1
Aquatics,Synchronized S.,team,W,"KITAO, Kanako",Women,JPN,0,1,0
Handball,Handball,handball,M,"MATOSEVIC, Valter",Men,CRO,0,0,1
Aquatics,Water polo,water polo,M,"SEFIK, Denis",Men,SCG,0,1,0
Equestrian,Dressage,team,X,"FERRER-SALAT, Beatriz",Women,ESP,0,1,0
Judo,Judo,52 - 57kg (lightweight),W,"BOENISCH, Yvonne",Women,GER,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"MILLS, Alice",Women,AUS,0,0,1
Rowing,Rowing,double sculls (2x),W,"LAVERICK, Elise",Women,GBR,1,0,0
Hockey,Hockey,hockey,W,"KLECKER, Denise",Women,GER,0,0,1
Football,Football,football,M,"COLOCCINI, Fabricio",Men,ARG,0,0,1
Cycling,Cycling Track,Madison,M,"HAYLES, Rob",Men,GBR,1,0,0
Volleyball,Volleyball,volleyball,M,"CISOLLA, Alberto",Men,ITA,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"LOCHTE, Ryan",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"HELLER, Andre",Men,BRA,0,0,1
Gymnastics,Artistic G.,uneven bars,W,"HUMPHREY, Terin",Women,USA,0,1,0
Cycling,Cycling Track,Madison,M,"RISI, Bruno",Men,SUI,0,1,0
Fencing,Fencing,épée individual,W,"FLESSEL-COLOVIC, Laura",Women,FRA,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"HOUGHTON, Frances",Women,GBR,0,1,0
Boxing,Boxing,48 - 51kg (flyweight),M,"RAHIMOV, Rustamhodza",Men,GER,1,0,0
Basketball,Basketball,basketball,W,"SWOOPES, Sheryl",Women,USA,0,0,1
Aquatics,Water polo,water polo,W,"PETRI, Heather",Women,USA,1,0,0
Rowing,Rowing,pair without coxswain (2-),W,"BICHYK, Yuliya",Women,BLR,1,0,0
Judo,Judo,48 - 52kg (half-lightweight),W,"XIAN, Dongmei",Women,CHN,0,0,1
Handball,Handball,handball,W,"MIKKELSEN, Henriette Roende",Women,DEN,0,0,1
Cycling,Cycling Track,Keirin,M,"KELLY, Shane",Men,AUS,1,0,0
Boxing,Boxing,+ 91kg (super heavyweight),M,"ALY, Mohamed",Men,EGY,0,1,0
Gymnastics,Artistic G.,floor exercises,M,"DRAGULESCU, Marian",Men,ROU,0,1,0
Baseball,Baseball,baseball,M,"RAMIREZ RODRIGUEZ, Alexei",Men,CUB,0,0,1
Aquatics,Swimming,50m freestyle,W,"METELLA, Malia",Women,FRA,0,1,0
Basketball,Basketball,basketball,W,"STEPANOVA, Maria",Women,RUS,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),M,"PARK, Kyung Mo",Men,KOR,0,0,1
Aquatics,Synchronized S.,team,W,"AZAROVA, Elena",Women,RUS,0,0,1
Aquatics,Water polo,water polo,M,"JOKIC, Predrag",Men,SCG,0,1,0
Baseball,Baseball,baseball,M,"WILLIAMS, Glenn",Men,AUS,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"STORCZ, Botond",Men,HUN,0,0,1
Equestrian,Eventing,individual,X,"LAW, Leslie",Men,GBR,0,0,1
Weightlifting,Weightlifting,58kg,W,"KAMEAIM, Wandee",Women,THA,1,0,0
Handball,Handball,handball,M,"TORGOVANOV, Dmitri",Men,RUS,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"THOMAS, Petria",Women,AUS,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"KRUPPA, Jens",Men,GER,0,1,0
Athletics,Athletics,long jump,M,"MARTINEZ, Joan Lino",Men,ESP,1,0,0
Judo,Judo,+ 78kg (heavyweight),W,"TSUKADA, Maki",Women,JPN,0,0,1
