Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Basketball,Basketball,basketball,M,"ABDUR-RAHIM, Shareef",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"GORDON, Alastair",Men,AUS,0,1,0
Handball,Handball,handball,W,"PADAR, Ildiko",Women,HUN,0,1,0
Sailing,Sailing,single-handed dinghy (Europe),W,"ROBERTSON, Shirley",Women,GBR,0,0,1
Judo,Judo,+ 100kg (heavyweight),M,"TMENOV, Tamerlan",Men,RUS,1,0,0
Aquatics,Water polo,water polo,W,"TOKOUN, Elena",Women,RUS,1,0,0
Badminton,Badminton,doubles,X,"GAO, Ling",Women,CHN,0,0,1
Fencing,Fencing,épée individual,W,"NAGY, Timea",Women,HUN,0,0,1
Fencing,Fencing,foil team,W,"TRILLINI, Giovanna",Women,ITA,0,0,1
Wrestling,Wrestling Free.,97 - 130kg,M,"MOUSSOULBES, David",Men,RUS,0,0,1
Athletics,Athletics,100m,W,"THANOU, Ekaterini",Women,GRE,0,1,0
Softball,Softball,softball,W,"SAITO, Haruka",Women,JPN,0,1,0
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"RAICEA, Iulian",Men,ROU,1,0,0
Gymnastics,Artistic G.,team competition,W,"RADUCAN, Andreea Madalina",Women,ROU,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"CALUB, Dyana",Women,AUS,0,1,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),W,"GUIBAL, Brigitte",Women,FRA,0,1,0
Volleyball,Volleyball,volleyball,M,"OLIKHVER, Ruslan",Men,RUS,0,1,0
Athletics,Athletics,high jump,W,"BERGQVIST, Kajsa",Women,SWE,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"WILLMS, Andre",Men,GER,1,0,0
Aquatics,Water polo,water polo,W,"FOX, Joanne",Women,AUS,0,0,1
Taekwondo,Taekwondo,+ 80 kg,M,"GENTIL, Pascal",Men,FRA,1,0,0
Handball,Handball,handball,M,"DOUICHEBAEV, Talant",Men,ESP,1,0,0
Handball,Handball,handball,W,"KOKENY, Beatrix",Women,HUN,0,1,0
Cycling,Cycling Track,Sprint indivual,M,"FIEDLER, Jens",Men,GER,1,0,0
Athletics,Athletics,110m hurdles,M,"GARCIA, Anier",Men,CUB,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"PEARSON, Todd",Men,AUS,0,0,1
Aquatics,Swimming,50m freestyle,W,"ALSHAMMAR, Therese",Women,SWE,0,1,0
Football,Football,football,M,"ANGULO, Miguel Angel",Men,ESP,0,1,0
Shooting,Shooting,25m pistol (30+30 shots),W,"TAO, Luna",Women,CHN,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"ROBINSON, Emma",Women,CAN,1,0,0
Aquatics,Swimming,200m butterfly,W,"THOMAS, Petria",Women,AUS,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"CARBONCINI, Lorenzo",Men,ITA,0,1,0
Shooting,Shooting,trap (75 targets),W,"GAO, E",Women,CHN,1,0,0
Cycling,Cycling Track,sprint,W,"GRISHINA, Oksana",Women,RUS,0,1,0
Softball,Softball,softball,W,"ANDO, Misako",Women,JPN,0,1,0
Aquatics,Synchronized S.,team,W,"BEAUMONT, Lyne",Women,CAN,1,0,0
Aquatics,Diving,synchronized diving 10m platform,M,"SAUTIN, Dmitry",Men,RUS,0,0,1
Hockey,Hockey,hockey,W,"STEPNIK, Ayelen Iara",Women,ARG,0,1,0
Gymnastics,Artistic G.,vault,M,"DEFERR, Gervasio",Men,ESP,0,0,1
Aquatics,Synchronized S.,duet,W,"BRUSNIKINA, Olga",Women,RUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"WITKOWSKI, Marek",Men,POL,1,0,0
Gymnastics,Rhythmic G.,group competition,W,"SHIMANSKAYA, Vera",Women,RUS,0,0,1
Rowing,Rowing,lightweight double sculls (2x),W,"GARNER, Sarah",Women,USA,1,0,0
Baseball,Baseball,baseball,M,"BORDERS, Pat",Men,USA,0,0,1
Equestrian,Eventing,team,X,"FOUT, Nina",Women,USA,1,0,0
Aquatics,Swimming,200m breaststroke,W,"BEARD, Amanda",Women,USA,1,0,0
Aquatics,Diving,synchronized diving 3m springboard,W,"ILYINA, Vera",Women,RUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"PASTUSZKA, Aneta",Women,POL,1,0,0
Aquatics,Swimming,4x200m freestyle relay,W,"HARSTICK, Sara",Women,GER,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"CARVIN, Chad",Men,USA,0,1,0
Athletics,Athletics,800m,M,"SAID GUERNI, Djabir",Men,ALG,1,0,0
Table Tennis,Table Tennis,doubles,W,"SUN, Jin",Women,CHN,0,1,0
Football,Football,football,W,"MILBRETT, Tiffeny",Women,USA,0,1,0
Baseball,Baseball,baseball,M,"CHANG, Song-Ho",Men,KOR,1,0,0
Hockey,Hockey,hockey,M,"ELDER, Troy",Men,AUS,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"JAYME, Carlos",Men,BRA,1,0,0
Athletics,Athletics,10000m,W,"TULU, Derartu",Women,ETH,0,0,1
Gymnastics,Artistic G.,rings,M,"IOVTCHEV, Iordan",Men,BUL,1,0,0
Hockey,Hockey,hockey,W,"IMISON, Rachel",Women,AUS,0,0,1
Aquatics,Water polo,water polo,M,"ZINNOUROV, Irek",Men,RUS,0,1,0
Football,Football,football,W,"GULBRANDSEN, Solveig",Women,NOR,0,0,1
Handball,Handball,handball,W,"PIGNICZKI, Krisztina",Women,HUN,0,1,0
Softball,Softball,softball,W,"MCDERMID, Sally",Women,AUS,1,0,0
Cycling,Cycling Track,sprint,W,"BALLANGER, Felicia",Women,FRA,0,0,1
Badminton,Badminton,doubles,X,"ZHANG, Jun",Men,CHN,0,0,1
Sailing,Sailing,Tornado - Multihull,X,"HAGARA, Roman",Men,AUT,0,0,1
Handball,Handball,handball,W,"ROKNE, Marianne",Women,NOR,1,0,0
Taekwondo,Taekwondo,- 58 kg,M,"HUANG, Chih Hsiung",Men,TPE,1,0,0
Baseball,Baseball,baseball,M,"LEE, Byoung-Kyu",Men,KOR,1,0,0
Softball,Softball,softball,W,"KOBAYASHI, Yoshimi",Women,JPN,0,1,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"KRAJ, Rudolf",Men,CZE,0,1,0
Wrestling,Wrestling Gre-R,63 - 69kg,M,"NAGATA, Katsuhiko",Men,JPN,0,1,0
Football,Football,football,M,"SUFFO K, Patrick",Men,CMR,0,0,1
Rowing,Rowing,double sculls (2x),M,"BEKKEN, Fredrik",Men,NOR,0,1,0
Weightlifting,Weightlifting,63kg,W,"CHEN, Xiaomin",Women,CHN,0,0,1
Boxing,Boxing,54 - 57kg (featherweight),M,"JUAREZ, Ricardo",Men,USA,0,1,0
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"WILLIAMS JR, Ricardo",Men,USA,0,1,0
Aquatics,Water polo,water polo,W,"ESTES, Ellen",Women,USA,0,1,0
Handball,Handball,handball,W,"KOLLING, Janne",Women,DEN,0,0,1
Aquatics,Swimming,800m freestyle,W,"BENNETT, Brooke",Women,USA,0,0,1
Badminton,Badminton,doubles,M,"HA, Tae-Kwon",Men,KOR,1,0,0
Baseball,Baseball,baseball,M,"HONG, Sung-Heon",Men,KOR,1,0,0
Athletics,Athletics,200m,W,"DAVIS, Pauline Elaine",Women,BAH,0,0,1
Hockey,Hockey,hockey,W,"AICEGA, Magdalena",Women,ARG,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"JONES, Leisel",Women,AUS,0,1,0
Aquatics,Water polo,water polo,W,"ORWIG, Bernice",Women,USA,0,1,0
Aquatics,Swimming,50m freestyle,W,"DE BRUIJN, Inge",Women,NED,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"CROCKER, Ian",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"VUKOJICIC, Paola",Women,ARG,0,1,0
Volleyball,Volleyball,volleyball,M,"GUERASSIMOV, Alexandre",Men,RUS,0,1,0
Volleyball,Volleyball,volleyball,W,"LUIS, Alejandrina",Women,CUB,0,0,1
Cycling,Cycling Road,individual time trial,M,"ARMSTRONG, Lance E.",Men,USA,1,0,0
Aquatics,Water polo,water polo,W,"PAYNE, Nicolle",Women,USA,0,1,0
Judo,Judo,63 - 70kg (middleweight),W,"VERANES, Sibelis",Women,CUB,0,0,1
Football,Football,football,M,"ROMERO, Jose Maria",Men,ESP,0,1,0
Aquatics,Swimming,200m breaststroke,W,"KOWAL, Kristy",Women,USA,0,1,0
Handball,Handball,handball,M,"XEPKIN, Andriy",Men,ESP,1,0,0
Judo,Judo,57 - 63kg (half-middleweight),W,"VANDECAVEYE, Gella",Women,BEL,1,0,0
Football,Football,football,W,"GOTTSCHLICH, Stefanie",Women,GER,1,0,0
Fencing,Fencing,foil team,W,"WEBER-KOSZTO, Monika",Women,GER,1,0,0
Athletics,Athletics,4x400m relay,W,"SOTNIKOVA, Yulia",Women,RUS,1,0,0
Rowing,Rowing,lightweight coxless four (4-),M,"EBERT, Thomas",Men,DEN,1,0,0
Athletics,Athletics,4x100m relay,W,"GAINES, Chryste",Women,USA,1,0,0
Basketball,Basketball,basketball,W,"WOLTERS, Kara",Women,USA,0,0,1
Fencing,Fencing,épée team,W,"BUERKI, Gianna",Women,SUI,0,1,0
Aquatics,Diving,synchronized diving 10m platform,W,"HEYMANS, Emilie",Women,CAN,0,1,0
Basketball,Basketball,basketball,M,"MASKOLIUNAS, Darius",Men,LTU,1,0,0
Sailing,Sailing,49er - Skiff,X,"HISCOCKS, Simon",Men,GBR,0,1,0
Basketball,Basketball,basketball,M,"CARTER, Vince",Men,USA,0,0,1
Handball,Handball,handball,M,"BOQUIST, Martin",Men,SWE,0,1,0
Volleyball,Volleyball,volleyball,M,"FEI, Alessandro",Men,ITA,1,0,0
Fencing,Fencing,épée team,W,"MAZINA, Mariya",Women,RUS,0,0,1
Hockey,Hockey,hockey,M,"GAUDOIN, Paul",Men,AUS,1,0,0
Athletics,Athletics,50km walk,M,"KORZENIOWSKI, Robert",Men,POL,0,0,1
Softball,Softball,softball,W,"RICHARDSON, Dorothy",Women,USA,0,0,1
Hockey,Hockey,hockey,W,"TOUW, Daphne",Women,NED,1,0,0
Hockey,Hockey,hockey,W,"FARRELL, Renita",Women,AUS,0,0,1
Gymnastics,Artistic G.,parallel bars,M,"LEE, Joo Hyung",Men,KOR,0,1,0
Athletics,Athletics,100m,M,"GREENE, Maurice",Men,USA,0,0,1
Sailing,Sailing,board (Mistral),M,"SIEBER, Christoph",Men,AUT,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"IGNAT, Doina",Women,ROU,0,0,1
Badminton,Badminton,singles,W,"GONG, Zhichao",Women,CHN,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"BORCHERT, Katrin",Women,AUS,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"HANNAN, Tommy",Men,USA,0,0,1
Weightlifting,Weightlifting,48kg,W,"NOTT, Tara",Women,USA,0,0,1
Athletics,Athletics,4x400m relay,M,"BADA, Sunday",Men,NGR,0,1,0
Handball,Handball,handball,W,"BALOGH, Beatrix",Women,HUN,0,1,0
Basketball,Basketball,basketball,M,"PAYTON, Gary",Men,USA,0,0,1
Boxing,Boxing,- 48kg (light-flyweight),M,"LOZANO MUÑOZ, Rafael",Men,ESP,0,1,0
Football,Football,football,M,"ALBELDA, David",Men,ESP,0,1,0
Fencing,Fencing,foil individual,W,"KOENIG, Rita",Women,GER,0,1,0
Cycling,Cycling Track,500m time trial,W,"FERRIS, Michelle",Women,AUS,0,1,0
Hockey,Hockey,hockey,W,"POWELL, Katrina",Women,AUS,0,0,1
Volleyball,Volleyball,volleyball,M,"GERIC, Andrija",Men,YUG,0,0,1
Football,Football,football,W,"ESPESETH, Gro",Women,NOR,0,0,1
Weightlifting,Weightlifting,75kg,W,"KUO, Yi-Hang",Women,TPE,1,0,0
Athletics,Athletics,4x400m relay,W,"HENNAGAN, Monique",Women,USA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"BANK, Jesper",Men,DEN,0,0,1
Aquatics,Water polo,water polo,M,"IATSEV, Iouri",Men,RUS,0,1,0
Athletics,Athletics,100m,M,"THOMPSON, Obadele",Men,BAR,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"JOHNCKE, Louise",Women,SWE,1,0,0
Basketball,Basketball,basketball,W,"SOBRAL, Marta",Women,BRA,1,0,0
Gymnastics,Artistic G.,team competition,W,"LOBAZNIOUK, Ekaterina",Women,RUS,0,1,0
Basketball,Basketball,basketball,M,"ZUKAUSKAS, Eurelijus",Men,LTU,1,0,0
Table Tennis,Table Tennis,singles,M,"LIU, Guoliang",Men,CHN,1,0,0
Baseball,Baseball,baseball,M,"HEAMS, Shane",Men,USA,0,0,1
Basketball,Basketball,basketball,M,"EINIKIS, Gintaras",Men,LTU,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"BACH, Bjoern",Men,GER,0,1,0
Baseball,Baseball,baseball,M,"NEILL, Mike",Men,USA,0,0,1
Athletics,Athletics,4x100m relay,W,"FRAZER, Merlene",Women,JAM,0,1,0
Aquatics,Water polo,water polo,M,"REKETCHINSKI, Andrei",Men,RUS,0,1,0
Equestrian,Jumping,team,X,"JOHANNPETER, Andre",Men,BRA,1,0,0
Rowing,Rowing,lightweight coxless four (4-),M,"HOCDE, Yves",Men,FRA,0,0,1
Football,Football,football,W,"WIEGMANN, Bettina",Women,GER,1,0,0
Aquatics,Swimming,4x200m freestyle relay,W,"GRAHAM, Elka",Women,AUS,0,1,0
Baseball,Baseball,baseball,M,"PARK, Jong-Ho",Men,KOR,1,0,0
Basketball,Basketball,basketball,M,"ALLEN, Ray",Men,USA,0,0,1
Weightlifting,Weightlifting,56kg,M,"MUTLU, Halil",Men,TUR,0,0,1
Gymnastics,Rhythmic G.,individual all-round,W,"RASKINA, Yulia",Women,BLR,0,1,0
Equestrian,Eventing,team,X,"DUTTON, Phillip",Men,AUS,0,0,1
Rowing,Rowing,lightweight double sculls (2x),M,"PETTINARI, Leonardo",Men,ITA,0,1,0
Handball,Handball,handball,W,"PETERSEN, Rikke",Women,DEN,0,0,1
Cycling,Cycling Road,individual road race,W,"KUPFERNAGEL, Hanka",Women,GER,0,1,0
Athletics,Athletics,shot put,W,"KUMBERNUSS, Astrid",Women,GER,1,0,0
Cycling,Mountain Bike,cross-country,W,"PEZZO, Paola",Women,ITA,0,0,1
Athletics,Athletics,4x100m relay,M,"DE LIMA, Vicente",Men,BRA,0,1,0
Football,Football,football,M,"TELLO, Rodrigo",Men,CHI,1,0,0
Volleyball,Beach volley.,beach volleyball,M,"HAGER, Axel",Men,GER,1,0,0
Cycling,Cycling Road,individual time trial,M,"EKIMOV, Vyacheslav",Men,RUS,0,0,1
Aquatics,Swimming,200m freestyle,W,"POLL AHRENS, Claudia",Women,CRC,1,0,0
Rowing,Rowing,lightweight double sculls (2x),M,"SYCZ, Robert",Men,POL,0,0,1
Sailing,Sailing,49er - Skiff,X,"JARVI, Jyrki",Men,FIN,0,0,1
Basketball,Basketball,basketball,M,"MCDYESS, Antonio",Men,USA,0,0,1
Aquatics,Swimming,200m breaststroke,M,"RUMMOLO, Davide",Men,ITA,1,0,0
Gymnastics,Artistic G.,team competition,M,"ZOZULIA, Roman",Men,UKR,0,1,0
Aquatics,Swimming,200m freestyle,M,"THORPE, Ian",Men,AUS,0,1,0
Hockey,Hockey,hockey,W,"FERRARI, Maria Paz",Women,ARG,0,1,0
Aquatics,Swimming,50m freestyle,M,"ERVIN, Anthony",Men,USA,0,0,1
Athletics,Athletics,long jump,W,"DRECHSLER, Heike",Women,GER,0,0,1
Equestrian,Dressage,team,X,"SEIDEL, Guenter",Men,USA,1,0,0
Handball,Handball,handball,W,"GRONBEK, Maja",Women,DEN,0,0,1
Judo,Judo,48 - 52kg (half-lightweight),W,"VERDECIA, Legna",Women,CUB,0,0,1
Volleyball,Volleyball,volleyball,W,"BARROS, Zoila",Women,CUB,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"MERK, Larisa",Women,RUS,1,0,0
Athletics,Athletics,400m hurdles,W,"HEMMINGS, Deon Marie",Women,JAM,0,1,0
Baseball,Baseball,baseball,M,"PIERRE, Gabriel",Men,CUB,0,1,0
Boxing,Boxing,51 - 54kg (bantamweight),M,"MALAKHBEKOV, Raimkul",Men,RUS,0,1,0
Wrestling,Wrestling Free.,69 - 76kg,M,"SLAY, Brandon",Men,USA,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"ROONEY, Giaan",Women,AUS,0,1,0
Handball,Handball,handball,M,"UGALDE, Antonio",Men,ESP,1,0,0
Aquatics,Water polo,water polo,M,"STRATAN, Dmitri",Men,RUS,0,1,0
Cycling,Mountain Bike,cross-country,W,"FULLANA, Marga",Women,ESP,1,0,0
Volleyball,Volleyball,volleyball,W,"SARGSIAN, Inessa",Women,RUS,0,1,0
Cycling,Cycling Track,sprint,W,"YANOVYCH, Iryna",Women,UKR,1,0,0
Volleyball,Volleyball,volleyball,M,"GRBIC, Nikola",Men,YUG,0,0,1
Aquatics,Swimming,50m freestyle,W,"TORRES, Dara",Women,USA,1,0,0
Fencing,Fencing,épée team,M,"ROTA, Alfredo",Men,ITA,0,0,1
Football,Football,football,W,"BEKKEVOLD, Kristin",Women,NOR,0,0,1
Football,Football,football,M,"MBAMI, Modeste",Men,CMR,0,0,1
Volleyball,Volleyball,volleyball,M,"VUSUROVIC, Igor",Men,YUG,0,0,1
Rowing,Rowing,double sculls (2x),M,"TUFTE, Olaf",Men,NOR,0,1,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),W,"BARDET, Anne-Lise",Women,FRA,1,0,0
Hockey,Hockey,hockey,M,"DAVIES, Stephen",Men,AUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"GEORGESCU, Elena",Women,ROU,0,0,1
Equestrian,Jumping,team,X,"NIEBERG, Lars",Men,GER,0,0,1
Taekwondo,Taekwondo,+ 80 kg,M,"KIM, Kyong-Hun",Men,KOR,0,0,1
Aquatics,Swimming,100m backstroke,W,"ZHIVANEVSKAYA, Nina Alexandrovna",Women,ESP,1,0,0
Judo,Judo,- 48kg (extra-lightweight),W,"GRADANTE, Anna-Maria",Women,GER,1,0,0
Athletics,Athletics,100m,M,"BOLDON, Ato",Men,TRI,0,1,0
Tennis,Tennis,doubles,M,"WOODBRIDGE, Todd",Men,AUS,0,1,0
Handball,Handball,handball,M,"SUKOSSIAN, Pavel",Men,RUS,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"PENNINX, Nelleke",Women,NED,0,1,0
Basketball,Basketball,basketball,W,"OLIVEIRA, Alessandra",Women,BRA,1,0,0
Gymnastics,Artistic G.,team competition,M,"PODGORNYI, Evgueni",Men,RUS,1,0,0
Fencing,Fencing,foil team,M,"LHOTELLIER, Patrice",Men,FRA,0,0,1
Fencing,Fencing,foil individual,M,"BISSDORF, Ralf",Men,GER,0,1,0
Baseball,Baseball,baseball,M,"WILKERSON, Brad",Men,USA,0,0,1
Sailing,Sailing,49er - Skiff,X,"BARKER, Ian",Men,GBR,0,1,0
Hockey,Hockey,hockey,W,"MITCHELL-TAVERNER, Claire",Women,AUS,0,0,1
Shooting,Shooting,25m pistol (30+30 shots),W,"EVGLEVSKAYA, Lolita",Women,BLR,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"ZUIJDWEG, Martijn",Men,NED,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"TRIM, Andrew Lawrence",Men,AUS,0,1,0
Basketball,Basketball,basketball,M,"RISACHER, Stephane",Men,FRA,0,1,0
Basketball,Basketball,basketball,W,"MCCRAY, Nikki",Women,USA,0,0,1
Softball,Softball,softball,W,"YAMADA, Miyo",Women,JPN,0,1,0
Volleyball,Volleyball,volleyball,M,"IAKOVLEV, Roman",Men,RUS,0,1,0
Athletics,Athletics,4x400m relay,M,"HAUGHTON, Greg",Men,JAM,1,0,0
Wrestling,Wrestling Free.,85 - 97kg,M,"MOURTASALIYEV, Saghid",Men,RUS,0,0,1
Fencing,Fencing,foil team,M,"MAGNI, Gabriele",Men,ITA,1,0,0
Football,Football,football,M,"VERGARA, Unai",Men,ESP,0,1,0
Athletics,Athletics,pole vault,M,"JOHNSON, Lawrence",Men,USA,0,1,0
Baseball,Baseball,baseball,M,"SONG, Jin-Woo",Men,KOR,1,0,0
Athletics,Athletics,4x400m relay,M,"MONYE, Jude",Men,NGR,0,1,0
Softball,Softball,softball,W,"UTSUGI, Reika",Women,JPN,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"THOMPSON, Jenny",Women,USA,0,0,1
Badminton,Badminton,doubles,W,"QIN, Yiyuan",Women,CHN,1,0,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"HOCHSCHORNER, Peter",Men,SVK,0,0,1
Wrestling,Wrestling Gre-R,97 - 130kg,M,"KARELIN, Aleksandr",Men,RUS,0,1,0
Athletics,Athletics,400m hurdles,M,"SOMAYLI, Hadi",Men,KSA,0,1,0
Aquatics,Swimming,100m freestyle,W,"TORRES, Dara",Women,USA,1,0,0
Hockey,Hockey,hockey,W,"TEEUWEN, Josepha",Women,NED,1,0,0
Cycling,Cycling Track,Olympic Sprint,M,"QUEALLY, Jason",Men,GBR,0,1,0
Handball,Handball,handball,W,"BJERKRHEIM, Susann Goksoer",Women,NOR,1,0,0
Judo,Judo,48 - 52kg (half-lightweight),W,"KYE, Sun Hui",Women,PRK,1,0,0
Gymnastics,Artistic G.,parallel bars,M,"LI, Xiaopeng",Men,CHN,0,0,1
Sailing,Sailing,two-person keelboat open (Star),X,"WALKER, Ian",Men,GBR,0,1,0
Hockey,Hockey,hockey,M,"BUMA, Jaap Derk",Men,NED,0,0,1
Weightlifting,Weightlifting,62kg,M,"OLESHCHUK, Gennady",Men,BLR,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"KOLONICS, Gyorgy",Men,HUN,0,0,1
Equestrian,Jumping,team,X,"PESSOA, Rodrigo",Men,BRA,1,0,0
Equestrian,Jumping,team,X,"FUCHS, Markus",Men,SUI,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),M,"MARTIKAN, Michal",Men,SVK,0,1,0
Volleyball,Volleyball,volleyball,W,"MOROZOVA, Natalia",Women,RUS,0,1,0
Aquatics,Water polo,water polo,M,"BIROS, Peter",Men,HUN,0,0,1
Baseball,Baseball,baseball,M,"GOMEZ, Yasser",Men,CUB,0,1,0
Fencing,Fencing,sabre team,M,"SEGUIN, Cedric",Men,FRA,0,1,0
Football,Football,football,W,"HOVLAND, Ingeborg",Women,NOR,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"NILSSON, Henrik",Men,SWE,0,1,0
Cycling,Cycling Track,individual pursuit,W,"MCGREGOR, Yvonne",Women,GBR,1,0,0
Basketball,Basketball,basketball,W,"STALEY, Dawn",Women,USA,0,0,1
Archery,Archery,individual (FITA Olympic round - 70m),W,"KIM, Nam-Soon",Women,KOR,0,1,0
Hockey,Hockey,hockey,M,"BRINKMAN, Jacques",Men,NED,0,0,1
Hockey,Hockey,hockey,W,"MAITLAND, Clover",Women,AUS,0,0,1
Hockey,Hockey,hockey,M,"HOLT, Stephen",Men,AUS,1,0,0
Athletics,Athletics,100m,W,"LAWRENCE, Tanya",Women,JAM,0,1,0
Shooting,Shooting,skeet (75 targets),W,"DEMINA, Svetlana",Women,RUS,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),W,"BURDEYNA, Nataliya",Women,UKR,0,1,0
Aquatics,Swimming,200m individual medley,W,"TEUSCHER, Cristina",Women,USA,1,0,0
Aquatics,Swimming,200m individual medley,M,"DOLAN, Tom",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"LIVERMORE, Brent",Men,AUS,1,0,0
Aquatics,Water polo,water polo,W,"SMUROVA, Elena",Women,RUS,1,0,0
Athletics,Athletics,200m,W,"MCDONALD, Beverly",Women,JAM,1,0,0
Softball,Softball,softball,W,"DIENELT, Kerry",Women,AUS,1,0,0
Softball,Softball,softball,W,"MASUBUCHI, Mariko",Women,JPN,0,1,0
Football,Football,football,W,"LINGOR, Renate",Women,GER,1,0,0
Aquatics,Swimming,200m butterfly,M,"NORRIS, Justin",Men,AUS,1,0,0
Judo,Judo,90 - 100kg (half-heavyweight),M,"GILL, Nicolas",Men,CAN,0,1,0
Rowing,Rowing,lightweight coxless four (4-),M,"PORCHIER, Laurent",Men,FRA,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),M,"OH, Kyo-Moon",Men,KOR,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"BATTEN, Miriam",Women,GBR,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),M,"WHITE, Rodney",Men,USA,1,0,0
Weightlifting,Weightlifting,+ 105kg,M,"WELLER, Ronny",Men,GER,0,1,0
Aquatics,Water polo,water polo,W,"RYTOVA, Galina",Women,RUS,1,0,0
Basketball,Basketball,basketball,M,"BAKER, Vin",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,W,"SANCHEZ SALFRAN, Martha",Women,CUB,0,0,1
Aquatics,Synchronized S.,team,W,"VASILIEVA, Yulia",Women,RUS,0,0,1
Basketball,Basketball,basketball,M,"SCIARRA, Laurent",Men,FRA,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"FEKLISTOVA, Maria",Women,RUS,1,0,0
Fencing,Fencing,épée individual,W,"BUERKI, Gianna",Women,SUI,0,1,0
Football,Football,football,M,"LACRUZ, Jesus Maria",Men,ESP,0,1,0
Athletics,Athletics,400m,W,"GRAHAM, Lorraine",Women,JAM,0,1,0
Handball,Handball,handball,M,"URDANGARIN, Ignacio",Men,ESP,1,0,0
Handball,Handball,handball,W,"NAGY, Aniko",Women,HUN,0,1,0
Athletics,Athletics,1500m,W,"MERAH-BENIDA, Nouria",Women,ALG,0,0,1
Boxing,Boxing,- 48kg (light-flyweight),M,"ASLOUM, Brahim",Men,FRA,0,0,1
Weightlifting,Weightlifting,77kg,M,"MITROU, Viktor",Men,GRE,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"BARTMAN, Michiel",Men,NED,0,1,0
Aquatics,Water polo,water polo,M,"FODOR, Rajmund",Men,HUN,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"EVERS, Meike",Women,GER,0,0,1
Basketball,Basketball,basketball,W,"DAVID, Ilisaine Karen",Women,BRA,1,0,0
Wrestling,Wrestling Free.,54 - 58kg,M,"DABIR, Alireza",Men,IRI,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"ROSSI, Antonio",Men,ITA,0,0,1
Athletics,Athletics,4x100m relay,M,"WILLIAMS III, Bernard",Men,USA,0,0,1
Baseball,Baseball,baseball,M,"MACIAS, Oscar",Men,CUB,0,1,0
Football,Football,football,M,"ABANDA ETONG, Patrice",Men,CMR,0,0,1
Softball,Softball,softball,W,"FOLLAS, Selina",Women,AUS,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"BAHR, Gunnar",Men,GER,0,1,0
Equestrian,Eventing,individual,X,"O'CONNOR, David",Men,USA,0,0,1
Aquatics,Diving,3m springboard,M,"SAUTIN, Dmitry",Men,RUS,1,0,0
Weightlifting,Weightlifting,63kg,W,"CHATZIIOANNOU, Ioanna",Women,GRE,1,0,0
