Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Athletics,Athletics,4x400m relay,M,"RICHARDSON, Mark Ashton",Men,GBR,0,1,0
Hockey,Hockey,hockey,M,"DELMEE, Jeroen",Men,NED,0,0,1
Athletics,Athletics,800m,W,"MUTOLA, Maria",Women,MOZ,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"VAN DYKEN, Amy",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"DOKTOR, Martin",Men,CZE,0,0,1
Hockey,Hockey,hockey,W,"THATE, Carole",Women,NED,1,0,0
Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),M,"GHAFFARI, Siamak",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"SPROULE, Daniel",Men,AUS,1,0,0
Baseball,Baseball,baseball,M,"KINDELAN, Orestes",Men,CUB,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"DAVIS, Josh",Men,USA,0,0,1
Equestrian,Eventing,team,X,"HOY, Andrew",Men,AUS,0,0,1
Basketball,Basketball,basketball,W,"STALEY, Dawn",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"TSYBULNIKOV, Georgiy",Men,RUS,1,0,0
Badminton,Badminton,doubles,M,"IRIANTO, Antonius",Men,INA,1,0,0
Gymnastics,Artistic G.,rings,M,"CSOLLANY, Szilveszter",Men,HUN,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"HALL, Gary Jr.",Men,USA,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),M,"JOHNSON, Richard",Men,USA,0,0,1
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"YOLOUZ, Ghani",Men,FRA,0,1,0
Volleyball,Beach volley.,beach volleyball,M,"DODD, Michael",Men,USA,0,1,0
Rowing,Rowing,lightweight double sculls (2x),M,"GIER, Markus",Men,SUI,0,0,1
Equestrian,Jumping,team,X,"MATZ, Michael",Men,USA,0,1,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"KALASHNIKOV, Andriy",Men,UKR,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"PANKRATOV, Denis",Men,RUS,0,1,0
Gymnastics,Artistic G.,floor exercises,W,"PODKOPAYEVA, Lilia",Women,UKR,0,0,1
Hockey,Hockey,hockey,W,"STEENBERGHE, Florentine",Women,NED,1,0,0
Rowing,Rowing,single sculls (1x),M,"PORTER, Derek",Men,CAN,0,1,0
Volleyball,Volleyball,volleyball,W,"WANG, Yi",Women,CHN,0,1,0
Softball,Softball,softball,W,"PETRIE, Haylea",Women,AUS,1,0,0
Table Tennis,Table Tennis,doubles,M,"WANG, Tao",Men,CHN,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),W,"KIM, Jo-Sun",Women,KOR,0,0,1
Volleyball,Volleyball,volleyball,M,"POSTHUMA, Jan",Men,NED,0,0,1
Handball,Handball,handball,M,"DOUICHEBAEV, Talant",Men,ESP,1,0,0
Hockey,Hockey,hockey,W,"PLESMAN, Suzanne",Women,NED,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"MAZIY, Svetlana",Women,UKR,0,1,0
Wrestling,Wrestling Free.,52 - 57kg (bantamweight),M,"RI, Yong Sam",Men,PRK,1,0,0
Archery,Archery,individual (FITA Olympic round - 70m),W,"HE, Ying",Women,CHN,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"PAVLOVICH, Yaroslava",Women,BLR,1,0,0
Sailing,Sailing,single-handed dinghy open (Laser),X,"MOBERG, Peer",Men,NOR,1,0,0
Football,Football,football,W,"THUN, Kjersti",Women,NOR,1,0,0
Baseball,Baseball,baseball,M,"OJEDA, Augie",Men,USA,1,0,0
Baseball,Baseball,baseball,M,"ONO, Hitoshi",Men,JPN,0,1,0
Football,Football,football,W,"WILSON, Staci",Women,USA,0,0,1
Basketball,Basketball,basketball,M,"SAVIC, Zoran",Men,YUG,0,1,0
Wrestling,Wrestling Free.,48 - 52kg (flyweight),M,"MAMYROV, Maulen",Men,KAZ,1,0,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"ADISSON, Franck",Men,FRA,0,0,1
Basketball,Basketball,basketball,W,"SILVA, Maria Paula",Women,BRA,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"FOX, Catherine",Women,USA,0,0,1
Handball,Handball,handball,W,"MATYAS, Auguszta",Women,HUN,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,M,"MERRICKS, John",Men,GBR,0,1,0
Aquatics,Water polo,water polo,M,"VRBICIC, Renato",Men,CRO,0,1,0
Gymnastics,Artistic G.,team competition,W,"DOLGOPOLOVA, Elena",Women,RUS,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"RENEYSKIY, Viktor",Men,MDA,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"WILLMS, Andre",Men,GER,0,0,1
Equestrian,Eventing,team,X,"DUTTON, Phillip",Men,AUS,0,0,1
Judo,Judo,52 - 56kg (lightweight),W,"FERNANDEZ, Isabel",Women,ESP,1,0,0
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"SCHUMANN, Ralf",Men,GER,0,0,1
Fencing,Fencing,foil team,W,"CARLESCU BADEA, Laura Gabriela",Women,ROU,0,1,0
Softball,Softball,softball,W,"XU, Jian",Women,CHN,0,1,0
Wrestling,Wrestling Free.,100 - 130kg (super heavyweight),M,"MEDVEDEV, Aleksey",Men,BLR,0,1,0
Handball,Handball,handball,W,"HUH, Soonyoung",Women,KOR,0,1,0
Football,Football,football,M,"ALMEYDA, Matias",Men,ARG,0,1,0
Hockey,Hockey,hockey,W,"DONNERS, Wilhelmina",Women,NED,1,0,0
Equestrian,Eventing,individual,X,"CLARK, Sally",Women,NZL,0,1,0
Volleyball,Volleyball,volleyball,M,"ZWERVER, Ronald",Men,NED,0,0,1
Gymnastics,Artistic G.,team competition,M,"PODGORNYI, Evgueni",Men,RUS,0,0,1
Cycling,Cycling Track,1km time trial,M,"HARTWELL, Erin W.",Men,USA,0,1,0
Gymnastics,Artistic G.,team competition,M,"KOSIAK, Oleg",Men,UKR,1,0,0
Basketball,Basketball,basketball,M,"PACESAS, Tomas",Men,LTU,1,0,0
Aquatics,Swimming,50m freestyle,W,"LE, Jingyi",Women,CHN,0,1,0
Hockey,Hockey,hockey,M,"DAVIES, Stephen",Men,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),W,"FOX-JERUSALMI, Myriam",Women,FRA,1,0,0
Football,Football,football,W,"FRUSTOL, Tone Gunn",Women,NOR,1,0,0
Volleyball,Volleyball,volleyball,M,"VUJEVIC, Goran",Men,YUG,1,0,0
Badminton,Badminton,singles,M,"DONG, Jiong",Men,CHN,0,1,0
Handball,Handball,handball,M,"LINDGREN, Ola",Men,SWE,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"DAVYDENKO, Tamara",Women,BLR,1,0,0
Athletics,Athletics,4x100m relay,M,"HARDEN, Tim",Men,USA,0,1,0
Aquatics,Swimming,4x200m freestyle relay,W,"JACKSON, Trina",Women,USA,0,0,1
Sailing,Sailing,two-person keelboat open (Star),X,"WALLEN, Hans",Men,SWE,0,1,0
Fencing,Fencing,foil individual,M,"PUCCINI, Alessandro",Men,ITA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"HOFMANN, Detlef",Men,GER,0,0,1
Volleyball,Volleyball,volleyball,M,"GARDINI, Andrea",Men,ITA,0,1,0
Baseball,Baseball,baseball,M,"VARGAS, Lazaro",Men,CUB,0,0,1
Athletics,Athletics,400m hurdles,M,"ADKINS, Derrick",Men,USA,0,0,1
Hockey,Hockey,hockey,M,"SALA, Ramon",Men,ESP,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"LANDENBERGER, Andrew",Men,AUS,0,1,0
Fencing,Fencing,épée team,M,"CUOMO, Sandro",Men,ITA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"ROBINSON, Clint",Men,AUS,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"PYSHNENKO, Vladimir",Men,RUS,0,1,0
Baseball,Baseball,baseball,M,"KUROSU, Takashi",Men,JPN,0,1,0
Gymnastics,Artistic G.,team competition,M,"HUANG, Liping",Men,CHN,0,1,0
Athletics,Athletics,1500m,W,"KIESL, Theresia",Women,AUT,1,0,0
Football,Football,football,W,"SVENSSON, Tina",Women,NOR,1,0,0
Athletics,Athletics,400m,M,"JOHNSON, Michael",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"SIMON, Diederik",Men,NED,0,0,1
Cycling,Cycling Track,Sprint indivual,M,"NOTHSTEIN, Marty",Men,USA,0,1,0
Aquatics,Swimming,200m backstroke,W,"EGERSZEGI, Krisztina",Women,HUN,0,0,1
Basketball,Basketball,basketball,W,"MCGHEE, Carla",Women,USA,0,0,1
Sailing,Sailing,single-handed dinghy (Finn),M,"HEINER, Roy",Men,NED,1,0,0
Aquatics,Diving,3m springboard,W,"FU, Mingxia",Women,CHN,0,0,1
Athletics,Athletics,4x100m relay,M,"SURIN, Bruny",Men,CAN,0,0,1
Weightlifting,Weightlifting,"+ 108kg, total (super heavyweight)",M,"CHEMERKIN, Andrey",Men,RUS,0,0,1
Gymnastics,Artistic G.,uneven bars,W,"CHOW, Amy",Women,USA,0,1,0
Badminton,Badminton,singles,M,"HOYER-LARSEN, Poul Erik",Men,DEN,0,0,1
Judo,Judo,56 - 61kg (half-middleweight),W,"JUNG, Sung-Sook",Women,KOR,1,0,0
Rowing,Rowing,double sculls (2x),M,"KOWAL, Frederic",Men,FRA,1,0,0
Athletics,Athletics,4x400m relay,M,"THOMAS, Iwan",Men,GBR,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"TALEVA, Ivelina",Women,BUL,0,1,0
Hockey,Hockey,hockey,M,"STACEY, Jay Jason",Men,AUS,1,0,0
Handball,Handball,handball,M,"SVENSSON, Tomas",Men,SWE,0,1,0
Aquatics,Diving,3m springboard,M,"LENZI, Mark Edward",Men,USA,1,0,0
Boxing,Boxing,63.5 - 67kg (welterweight),M,"SAITOV, Oleg",Men,RUS,0,0,1
Hockey,Hockey,hockey,W,"ANDREWS, Michelle",Women,AUS,0,0,1
Aquatics,Water polo,water polo,M,"SILIPO, Carlo",Men,ITA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"VOLCHEK, Natalya",Women,BLR,1,0,0
Football,Football,football,W,"ZHONG, Honglian",Women,CHN,0,1,0
Softball,Softball,softball,W,"SMITH, Michele",Women,USA,0,0,1
Football,Football,football,M,DANRLEI,Men,BRA,1,0,0
Handball,Handball,handball,W,"ERDOS, Eva",Women,HUN,1,0,0
Gymnastics,Artistic G.,horizontal bar,M,"DOUNEV, Krassimir Nikolaev",Men,BUL,0,1,0
Handball,Handball,handball,M,"CAVAR, Patrik",Men,CRO,0,0,1
Athletics,Athletics,400m,M,"BLACK, Roger",Men,GBR,0,1,0
Athletics,Athletics,4x100m relay,M,"MARSH, Michael",Men,USA,0,1,0
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"MELNICHENKO, Yuriy",Men,KAZ,0,0,1
Rowing,Rowing,lightweight coxless four (4-),M,"FEDDERSEN, Victor",Men,DEN,0,0,1
Equestrian,Eventing,team,X,"NICHOLSON, Andrew",Men,NZL,1,0,0
Basketball,Basketball,basketball,W,"COOK, Allison",Women,AUS,1,0,0
Football,Football,football,W,"CARLSEN, Agnete",Women,NOR,1,0,0
Baseball,Baseball,baseball,M,"ULACIA, Luis",Men,CUB,0,0,1
Football,Football,football,W,"WANG, Liping",Women,CHN,0,1,0
Judo,Judo,- 60 kg,M,"TRAUTMANN, Richard",Men,GER,1,0,0
Volleyball,Volleyball,volleyball,M,"VAN DE GOOR, Mike",Men,NED,0,0,1
Boxing,Boxing,+ 91kg (super heavyweight),M,"WOLFGRAM, Paea",Men,TGA,0,1,0
Football,Football,football,W,"PARLOW, Cindy",Women,USA,0,0,1
Archery,Archery,individual (FITA Olympic round - 70m),M,"PETERSSON, Magnus",Men,SWE,0,1,0
Softball,Softball,softball,W,"AN, Zhongxin",Women,CHN,0,1,0
Shooting,Shooting,double trap (150 targets),M,"MARK, Russell",Men,AUS,0,0,1
Hockey,Hockey,hockey,W,"LIM, Jeong-Sook",Women,KOR,0,1,0
Rowing,Rowing,lightweight double sculls (2x),W,"BURNS, Lindsay",Women,USA,0,1,0
Gymnastics,Artistic G.,individual all-round,W,"PODKOPAYEVA, Lilia",Women,UKR,0,0,1
Baseball,Baseball,baseball,M,"TANI, Yoshitomo",Men,JPN,0,1,0
Aquatics,Synchronized S.,team,W,"JIMBO, Rei",Women,JPN,1,0,0
Table Tennis,Table Tennis,singles,W,"QIAO, Hong",Women,CHN,1,0,0
Baseball,Baseball,baseball,M,"MORI, Masahiko",Men,JPN,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"MAUER, Renata",Women,POL,1,0,0
Handball,Handball,handball,M,"LOZANO, Demetrio",Men,ESP,1,0,0
Athletics,Athletics,1500m,M,"CACHO RUIZ, Fermin",Men,ESP,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"DAVIS, Josh",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"ADROVICZ, Attila",Men,HUN,0,1,0
Basketball,Basketball,basketball,W,"SOBRAL, Leila",Women,BRA,0,1,0
Aquatics,Water polo,water polo,M,"SANS, Jordi",Men,ESP,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"COLLINS, Daniel",Men,AUS,1,0,0
Football,Football,football,M,"RONALDO, Ronaldo Luis Nazario de LIMA",Men,BRA,1,0,0
Softball,Softball,softball,W,"TAO, Hua",Women,CHN,0,1,0
Gymnastics,Artistic G.,balance beam,W,"GOGEAN, Gina Elena",Women,ROU,1,0,0
Athletics,Athletics,4x400m relay,M,"BLACK, Roger",Men,GBR,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"YEGOROV, Roman",Men,RUS,0,1,0
Cycling,Mountain Bike,cross-country,W,"PEZZO, Paola",Women,ITA,0,0,1
Badminton,Badminton,doubles,W,"QIN, Yiyuan",Women,CHN,1,0,0
Athletics,Athletics,4x100m relay,W,"CUTHBERT, Juliet",Women,JAM,1,0,0
Volleyball,Beach volley.,beach volleyball,M,"STEFFES, Kent",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"CHOI, Mi-Soon",Women,KOR,0,1,0
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"LJUNGBERG, Mikael",Men,SWE,1,0,0
Basketball,Basketball,basketball,M,"DANILOVIC, Predrag",Men,YUG,0,1,0
Softball,Softball,softball,W,"HARRIGAN, Lori",Women,USA,0,0,1
Judo,Judo,66 - 72kg (half-heavyweight),W,"SCAPIN, Ylenia",Women,ITA,1,0,0
Aquatics,Water polo,water polo,M,"VEGAR, Tino",Men,CRO,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"DUBROVIN, Konstantin",Men,GER,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"JIROV, Vasilii",Men,KAZ,0,0,1
Handball,Handball,handball,W,"LEE, Sang-Eun",Women,KOR,0,1,0
Handball,Handball,handball,W,"TOTH, Beatrix",Women,HUN,1,0,0
Football,Football,football,W,"STOERE, Heidi",Women,NOR,1,0,0
Fencing,Fencing,épée team,M,"ZAKHAREVITCH, Valeri",Men,RUS,0,1,0
Football,Football,football,M,"OBAFEMI, Abiodon",Men,NGR,0,0,1
Cycling,Cycling Track,Individual Pursuit,M,"COLLINELLI, Andrea",Men,ITA,0,0,1
Weightlifting,Weightlifting,"54 - 59kg, total (bantamweight)",M,"TANG, Ningsheng",Men,CHN,0,0,1
Sailing,Sailing,single-handed dinghy (Finn),M,"KUSZNIEREWICZ, Mateusz",Men,POL,0,0,1
Hockey,Hockey,hockey,M,"MALGOSA, Joaquin",Men,ESP,0,1,0
Handball,Handball,handball,W,"MEKSZ, Aniko",Women,HUN,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"VAN ALMSICK, Franziska",Women,GER,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"HORVATH, Gabor",Men,HUN,0,1,0
Aquatics,Swimming,200m individual medley,M,"MYDEN, Curtis Allen",Men,CAN,1,0,0
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"FAFINSKI, Jacek",Men,POL,0,1,0
Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),M,"KURTANIDZE, Eldari",Men,GEO,1,0,0
Aquatics,Swimming,400m individual medley,W,"SMITH, Michelle Marie",Women,IRL,0,0,1
Aquatics,Synchronized S.,team,W,"TAKAHASHI, Kaori",Women,JPN,1,0,0
Softball,Softball,softball,W,"BROWN, Joanne",Women,AUS,1,0,0
Volleyball,Volleyball,volleyball,W,"O'FARRILL, Raisa",Women,CUB,0,0,1
Judo,Judo,81 - 90kg (middleweight),M,"BAGDASAROV, Armen",Men,UZB,0,1,0
Sailing,Sailing,single-handed dinghy (Finn),M,"GODEFROID, Sebastien",Men,BEL,0,1,0
Softball,Softball,softball,W,"CHEN, Hong",Women,CHN,0,1,0
Judo,Judo,48 - 52kg (half-lightweight),W,"HYUN, Sook-Hee",Women,KOR,0,1,0
Baseball,Baseball,baseball,M,"LEE, Travis",Men,USA,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"KNAZOVICKY, Slavomir",Men,SVK,0,1,0
Football,Football,football,M,"FATUSI, Teslim",Men,NGR,0,0,1
Aquatics,Water polo,water polo,M,"HINIC, Igor",Men,CRO,0,1,0
Baseball,Baseball,baseball,M,"FUKUDOME, Kosuke",Men,JPN,0,1,0
Basketball,Basketball,basketball,W,"FALLON, Trish",Women,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),M,"ROSSI, Antonio",Men,ITA,0,0,1
Gymnastics,Artistic G.,horizontal bar,M,"FAN, Bin",Men,CHN,1,0,0
Aquatics,Water polo,water polo,M,"GIUSTOLISI, Luca",Men,ITA,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"SHABANOV, Dmitriy",Men,RUS,0,1,0
Rowing,Rowing,lightweight coxless four (4-),M,"HASSETT, Gavin",Men,CAN,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"ZIKARSKY, Bengt",Men,GER,1,0,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"PAULSON, Brandon",Men,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"LAVRINENKO, Natalya",Women,BLR,1,0,0
Boxing,Boxing,54 - 57kg (featherweight),M,"MAYWEATHER, Floyd",Men,USA,1,0,0
Judo,Judo,- 48kg (extra-lightweight),W,"KYE, Sun Hui",Women,PRK,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"BLUHM, Kay",Men,GER,0,1,0
Hockey,Hockey,hockey,W,"ROCHE, Danni",Women,AUS,0,0,1
Basketball,Basketball,basketball,W,"ROBINSON, Fiona",Women,AUS,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"MARTINO, Angel",Women,USA,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,W,"VIA DUFRESNE, Begona",Women,ESP,0,0,1
Athletics,Athletics,4x100m relay,W,"LLOYD, Andrea",Women,JAM,1,0,0
Football,Football,football,M,"PAZ, Pablo",Men,ARG,0,1,0
Athletics,Athletics,800m,M,"RODAL, Vebjorn",Men,NOR,0,0,1
Athletics,Athletics,800m,M,"SEPENG, Hezekiel",Men,RSA,0,1,0
Athletics,Athletics,shot put,M,"BAGACH, Oleksandr",Men,UKR,1,0,0
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"YANG, Hyun-Mo",Men,KOR,0,1,0
Athletics,Athletics,4x400m relay,W,"MALONE, Maicel",Women,USA,0,0,1
Athletics,Athletics,10000m walk,W,"WANG, Yan",Women,CHN,1,0,0
Table Tennis,Table Tennis,doubles,W,"PARK, Hae-Jung",Women,KOR,1,0,0
Fencing,Fencing,sabre team,M,"KIRIYENKO, Grigorii",Men,RUS,0,0,1
Aquatics,Synchronized S.,team,W,"HOULD-MARCHAND, Valerie",Women,CAN,0,1,0
Badminton,Badminton,doubles,X,"RA, Kyung-Min",Women,KOR,0,1,0
Volleyball,Volleyball,volleyball,M,"MEONI, Marco",Men,ITA,0,1,0
Gymnastics,Artistic G.,team competition,W,"AMANAR, Simona",Women,ROU,1,0,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"JANG, Jae-Sung",Men,KOR,0,1,0
Judo,Judo,66 - 72kg (half-heavyweight),W,"LUNA CASTELLANO, Diadenis",Women,CUB,1,0,0
Shooting,Shooting,50m rifle prone (60 shots),M,"BELIAEV, Sergey",Men,KAZ,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"IVOSEV, Aleksandra",Women,YUG,0,0,1
Rowing,Rowing,double sculls (2x),W,"EIJS, Irene",Women,NED,1,0,0
Fencing,Fencing,sabre team,M,"NAVARRETE, Jozsef",Men,HUN,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"TABAKOVA, Maja",Women,BUL,0,1,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"ULRICH, Thomas",Men,GER,1,0,0
Gymnastics,Artistic G.,team competition,W,"PHELPS, Jaycie",Women,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"LUKE, Theresa",Women,CAN,0,1,0
Fencing,Fencing,épée team,W,"MAZINA, Mariya",Women,RUS,1,0,0
Athletics,Athletics,discus throw,W,"SADOVA, Natalya",Women,RUS,0,1,0
Athletics,Athletics,10000m,M,"HISSOU, Salah",Men,MAR,1,0,0
Boxing,Boxing,81 - 91kg (heavyweight),M,"KRASNIQI, Luan",Men,GER,1,0,0
Hockey,Hockey,hockey,W,"KOOLEN, Nicole",Women,NED,1,0,0
Basketball,Basketball,basketball,W,"WHITTLE, Jennifer",Women,AUS,1,0,0
Football,Football,football,M,ZE ELIAS,Men,BRA,1,0,0
Athletics,Athletics,hammer throw,M,"KISS, Balazs",Men,HUN,0,0,1
Rowing,Rowing,lightweight coxless four (4-),M,"EBBESEN, Eskild Balschmidt",Men,DEN,0,0,1
Gymnastics,Artistic G.,team competition,W,"BORDEN, Amanda",Women,USA,0,0,1
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"NAZARYAN, Armen",Men,ARM,0,0,1
Handball,Handball,handball,M,"PUC, Iztok",Men,CRO,0,0,1
Aquatics,Swimming,200m individual medley,W,"LIMPERT, Marianne Luise",Women,CAN,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"SCHUMACHER, Bradley",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"KOLONICS, Gyorgy",Men,HUN,0,0,1
Athletics,Athletics,4x400m relay,W,"RÜCKER, Anja",Women,GER,1,0,0
Shooting,Shooting,50m running target (30+30 shots),M,"XIAO, Jun",Men,CHN,0,1,0
Athletics,Athletics,4x100m relay,M,"MONTGOMERY, Tim",Men,USA,0,1,0
Gymnastics,Artistic G.,team competition,W,"TUGURLAN, Mirela",Women,ROU,1,0,0
Handball,Handball,handball,W,"FLORMAN, Marianne",Women,DEN,0,0,1
Basketball,Basketball,basketball,M,"OBRADOVIC, Sasa",Men,YUG,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"DOKTOR, Martin",Men,CZE,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"HEDDLE, Kathleen",Women,CAN,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"RUTSCHOW, Katrin",Women,GER,0,0,1
Boxing,Boxing,- 48kg (light-flyweight),M,"BOJINOV, Daniel Petrov",Men,BUL,0,0,1
Hockey,Hockey,hockey,W,"VAN DER WIELEN, Suzan",Women,NED,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"CHAO, Na",Women,CHN,0,1,0
Athletics,Athletics,400m hurdles,W,"BATTEN, Kim",Women,USA,0,1,0
Football,Football,football,W,"GAO, Hong",Women,CHN,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"SENFT, Michael",Men,GER,1,0,0
Aquatics,Swimming,200m individual medley,M,"SIEVINEN, Jani",Men,FIN,0,1,0
Basketball,Basketball,basketball,M,"REBRACA, Zeljko",Men,YUG,0,1,0
Athletics,Athletics,20km walk,M,"MARKOV, Ilya",Men,RUS,0,1,0
Basketball,Basketball,basketball,M,"KARNISOVAS, Arturas",Men,LTU,1,0,0
Sailing,Sailing,board (Mistral),M,"KAKLAMANAKIS, Nikolaos",Men,GRE,0,0,1
Tennis,Tennis,doubles,M,"WOODFORDE, Mark",Men,AUS,0,0,1
Gymnastics,Artistic G.,individual all-round,M,"SCHERBO, Vitaly",Men,BLR,1,0,0
Football,Football,football,W,"SETH, Reidun",Women,NOR,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),M,"HUISH, Justin",Men,USA,0,0,1
Sailing,Sailing,Tornado - Multihull,X,"LEON, Fernando",Men,ESP,0,0,1
Shooting,Shooting,10m air rifle (40 shots),W,"MAUER, Renata",Women,POL,0,0,1
Rowing,Rowing,pair without coxswain (2-),W,"SCHWEN, Missy",Women,USA,0,1,0
Baseball,Baseball,baseball,M,"SATO, Tomoaki",Men,JPN,0,1,0
Athletics,Athletics,100m hurdles,W,"GIRARD, Patricia",Women,FRA,1,0,0
Athletics,Athletics,discus throw,W,"ZVEREVA, Ellina",Women,BLR,1,0,0
Rowing,Rowing,lightweight double sculls (2x),M,"AARDEWIJN, Pepijn",Men,NED,0,1,0
Football,Football,football,M,LUIZAO,Men,BRA,1,0,0
Fencing,Fencing,épée team,W,"FLESSEL-COLOVIC, Laura",Women,FRA,0,0,1
Football,Football,football,M,"ORTEGA, Ariel",Men,ARG,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"LOPUKHOV, Stanislav",Men,RUS,0,1,0
Weightlifting,Weightlifting,"83 - 91kg, total (middle-heavyweight)",M,"KOKAS, Leonidas",Men,GRE,0,1,0
Volleyball,Beach volley.,beach volleyball,M,"WHITMARSH, Mike",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"HAGER, Marcus",Men,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"VERLIN, Sergey",Men,RUS,1,0,0
Badminton,Badminton,doubles,W,"GIL, Young-Ah",Women,KOR,0,1,0
Rowing,Rowing,coxless pair (2-),M,"REDGRAVE, Steven",Men,GBR,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"MADRIGALI, Jeff",Men,USA,1,0,0
Aquatics,Synchronized S.,team,W,"LESUEUR, Emily",Women,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"HUHN, Wolfram",Men,GER,0,1,0
Basketball,Basketball,basketball,W,"SWOOPES, Sheryl",Women,USA,0,0,1
Hockey,Hockey,hockey,W,"JIN, Deok San",Women,KOR,0,1,0
Hockey,Hockey,hockey,W,"JEON, Young-Sun",Women,KOR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"REINECK, Thomas",Men,GER,0,0,1
Volleyball,Volleyball,volleyball,W,"CUNHA, Marcia Regina",Women,BRA,1,0,0
Hockey,Hockey,hockey,W,"PEREIRA, Jacqueline Margaret",Women,AUS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"TRÖGER, Christian",Men,GER,1,0,0
