Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Handball,Handball,handball,W,"AN, Junghwa",Women,KOR,1,0,0
Football,Football,football,M,"AGUERO, Sergio",Men,ARG,0,0,1
Weightlifting,Weightlifting,75kg,W,"VAZHENINA, Alla",Women,KAZ,0,1,0
Taekwondo,Taekwondo,+ 80 kg,M,"CHUKWUMERIJE, Chika Yagazie",Men,NGR,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"HOELZER, Margaret",Women,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"VAJDA, Attila Sandor",Men,HUN,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"SUN, Ye",Women,CHN,1,0,0
Aquatics,Synchronized S.,team,W,"CABELLO, Alba Maria",Women,ESP,0,1,0
Basketball,Basketball,basketball,W,"BEVILAQUA, Tully",Women,AUS,0,1,0
Handball,Handball,handball,M,"GEIRSSON, Logi",Men,ISL,0,1,0
Aquatics,Water polo,water polo,M,"SMITH, Jesse",Men,USA,0,1,0
Cycling,Cycling Track,Individual Pursuit,M,"WIGGINS, Bradley",Men,GBR,0,0,1
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"PETRIV, Oleksandr",Men,UKR,0,0,1
Weightlifting,Weightlifting,53kg,W,"YOON, Jinhee",Women,KOR,0,1,0
Aquatics,Synchronized S.,duet,W,"SUZUKI, Emiko",Women,JPN,1,0,0
Archery,Archery,team (FITA Olympic round - 70m),W,"YUN, Ok-Hee",Women,KOR,0,0,1
Hockey,Hockey,hockey,W,"ZHANG, Yimeng",Women,CHN,0,1,0
Football,Football,football,W,"BRESONIK, Linda",Women,GER,1,0,0
Athletics,Athletics,50km walk,M,"TALLENT, Jared",Men,AUS,0,1,0
Softball,Softball,softball,W,"BUSTOS, Crystl",Women,USA,0,1,0
Baseball,Baseball,baseball,M,"DESPAIGNE, Alfredo",Men,CUB,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"POSEVINA, Elena",Women,RUS,0,0,1
Sailing,Sailing,RS:X - Windsurfer,M,"ASHLEY, Tom",Men,NZL,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),W,"JOO, Hyun-Jung",Women,KOR,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"BRODIE, Leith",Men,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"MAKHNEU, Vadzim",Men,BLR,1,0,0
Athletics,Athletics,200m,M,"DIX, Walter",Men,USA,1,0,0
Aquatics,Swimming,100m backstroke,W,"COUGHLIN, Natalie",Women,USA,0,0,1
Football,Football,football,M,ILSINHO,Men,BRA,1,0,0
Football,Football,football,W,BARBARA,Women,BRA,0,1,0
Tennis,Tennis,singles,M,"GONZALEZ, Fernando",Men,CHI,0,1,0
Softball,Softball,softball,W,"NISHIYAMA, Rei",Women,JPN,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"RASMUSSEN, Alex Nicki",Men,DEN,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"WEBER-GALE, Garrett",Men,USA,0,0,1
Football,Football,football,M,"MONZON, Luciano",Men,ARG,0,0,1
Aquatics,Water polo,water polo,M,"MOSES, Merrill",Men,USA,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"SANKOVICH, Ksenia",Women,BLR,1,0,0
Basketball,Basketball,basketball,M,"REDD, Michael",Men,USA,0,0,1
Badminton,Badminton,doubles,X,LILIYANA,Women,INA,0,1,0
Athletics,Athletics,hammer throw,W,"ZHANG, Wenxiu",Women,CHN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"CLANCY, Ed",Men,GBR,0,0,1
Judo,Judo,90 - 100kg (half-heavyweight),M,"GROL, Henk",Men,NED,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"RUTLEDGE, Ben",Men,CAN,0,0,1
Judo,Judo,48 - 52kg (half-lightweight),W,"NAKAMURA, Misato",Women,JPN,1,0,0
Baseball,Baseball,baseball,M,"LEE, Yongkyu",Men,KOR,0,0,1
Modern Pentathlon,Modern Pentath.,Individual competition,W,"SCHONEBORN, Lena",Women,GER,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"LAUTERSTEIN, Andrew",Men,AUS,1,0,0
Volleyball,Volleyball,volleyball,M,"HANSEN, Kevin",Men,USA,0,0,1
Aquatics,Water polo,water polo,W,"CUFFE, Nikita",Women,AUS,1,0,0
Athletics,Athletics,800m,M,"BUNGEI, Wilfred",Men,KEN,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"BERNARD, Alain",Men,FRA,0,1,0
Hockey,Hockey,hockey,W,"BARRIONUEVO, Noel",Women,ARG,1,0,0
Judo,Judo,- 48 kg,W,"TANI, Ryoko",Women,JPN,1,0,0
Baseball,Baseball,baseball,M,"DONALD, Jason",Men,USA,1,0,0
Athletics,Athletics,hammer throw,M,"KOZMUS, Primoz",Men,SLO,0,0,1
Triathlon,Triathlon,Individual,M,"FRODENO, Jan",Men,GER,0,0,1
Tennis,Tennis,doubles,M,"WAWRINKA, Stanislas",Men,SUI,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"GANGLOFF, Mark",Men,USA,0,0,1
Softball,Softball,softball,W,"BERG, Laura",Women,USA,0,1,0
Handball,Handball,handball,W,"SHIPILOVA, Natalia",Women,RUS,0,1,0
Basketball,Basketball,basketball,W,"OSIPOVA, Irina",Women,RUS,1,0,0
Weightlifting,Weightlifting,105kg,M,"KLOKOV, Dmitriy",Men,RUS,0,1,0
Fencing,Fencing,épée team,M,"WIERCIOCH, Adam",Men,POL,0,1,0
Aquatics,Swimming,100m freestyle,M,"LEZAK, Jason",Men,USA,1,0,0
Volleyball,Beach volley.,beach volleyball,W,"WANG, Jie",Women,CHN,0,1,0
Sailing,Sailing,Finn - Heavyweight Dinghy,X,"FLORENT, Guillaume",Men,FRA,1,0,0
Aquatics,Diving,synchronized diving 10m platform,W,"ESPINOSA, Paola",Women,MEX,1,0,0
Aquatics,Diving,synchronized diving 3m springboard,M,"WANG, Feng",Men,CHN,0,0,1
Athletics,Athletics,pole vault,W,"FEOFANOVA, Svetlana",Women,RUS,1,0,0
Hockey,Hockey,hockey,W,"PAUMEN, Maartje",Women,NED,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"SZABO, Gabriella Timea",Women,HUN,0,1,0
Athletics,Athletics,javelin throw,M,"KOVALS, Ainars",Men,LAT,0,1,0
Tennis,Tennis,doubles,M,"ASPELIN, Simon",Men,SWE,0,1,0
Handball,Handball,handball,M,"ATLASON, Arnor",Men,ISL,0,1,0
Football,Football,football,W,"POHLERS, Conny",Women,GER,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"RISZDORFER, Michal",Men,SVK,0,1,0
Sailing,Sailing,Yngling - Keelboat,W,"BEKATOROU, Sofia",Women,GRE,1,0,0
Football,Football,football,W,"PETER, Babett",Women,GER,1,0,0
Rowing,Rowing,double sculls (2x),W,"EVERS-SWINDELL, Caroline",Women,NZL,0,0,1
Handball,Handball,handball,M,"HALLGRIMSSON, Asgeir Orn",Men,ISL,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x40 shots),M,"QIU, Jian",Men,CHN,0,0,1
Judo,Judo,73 - 81kg (half-middleweight),M,"BISCHOF, Ole",Men,GER,0,0,1
Volleyball,Volleyball,volleyball,W,"SCOTT-ARRUDA, Danielle",Women,USA,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"JONES, Leisel",Women,AUS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"KROMOWIDJOJO, Ranomi",Women,NED,0,0,1
Baseball,Baseball,baseball,M,"DUENSING, Brian",Men,USA,1,0,0
Judo,Judo,60 - 66kg (half-lightweight),M,"PAK, Chol Min",Men,PRK,1,0,0
Tennis,Tennis,doubles,W,"RUANO PASCUAL, Virginia",Women,ESP,0,1,0
Basketball,Basketball,basketball,M,"BOOZER, Carlos",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"BIRD, Sue",Women,USA,0,0,1
Athletics,Athletics,4x100m relay,W,"CHERMOSHANSKAYA, Yuliya",Women,RUS,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"EGINGTON, Richard",Men,GBR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"RAUHE, Ronald",Men,GER,0,1,0
Wrestling,Wrestling Gre-R,96 - 120kg,M,"LOPEZ, Mijain",Men,CUB,0,0,1
Rowing,Rowing,double sculls (2x),M,"ENDREKSON, Tonu",Men,EST,0,1,0
Badminton,Badminton,doubles,M,"KIDO, Markis",Men,INA,0,0,1
Cycling,Cycling Track,sprint,W,"PENDLETON, Victoria",Women,GBR,0,0,1
Rowing,Rowing,lightweight coxless four (4-),M,"PARSONS, Liam",Men,CAN,1,0,0
Aquatics,Water polo,water polo,W,"GOLDA, Natalie",Women,USA,0,1,0
Volleyball,Volleyball,volleyball,M,"KULESHOV, Alexey",Men,RUS,1,0,0
Hockey,Hockey,hockey,W,"BOOIJ, Minke",Women,NED,0,0,1
Basketball,Basketball,basketball,M,"GASOL, Marc",Men,ESP,0,1,0
Athletics,Athletics,20km race walk,W,"PLATZER, Kjersti Tysse",Women,NOR,0,1,0
Hockey,Hockey,hockey,W,"HOOG, Ellen",Women,NED,0,0,1
Boxing,Boxing,54 - 57kg (featherweight),M,"IMRANOV, Shahin",Men,AZE,1,0,0
Softball,Softball,softball,W,"NUVEMAN, Stacey",Women,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"CAFARO, Erin",Women,USA,0,0,1
Aquatics,Water polo,water polo,M,"CIRIC, Aleksandar",Men,SRB,1,0,0
Equestrian,Jumping,team,X,"LAMAZE, Eric",Men,CAN,0,1,0
Hockey,Hockey,hockey,W,"SONG, Qingling",Women,CHN,0,1,0
Equestrian,Eventing,team,X,"KING, Mary",Women,GBR,1,0,0
Sailing,Sailing,Yngling - Keelboat,W,"PAPADOPOULOU, Sofia",Women,GRE,1,0,0
Aquatics,Water polo,water polo,W,"GUICHELAAR, Rianne",Women,NED,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,W,"PARKINSON, Tessa",Women,AUS,0,0,1
Fencing,Fencing,épée team,M,"CAROZZO, Stefano",Men,ITA,1,0,0
Gymnastics,Rhythmic G.,group competition,W,"LUNINA, Zinaida",Women,BLR,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,W,"SWAN, Isabel",Women,BRA,1,0,0
Tennis,Tennis,doubles,W,"WILLIAMS, Venus",Women,USA,0,0,1
Aquatics,Swimming,200m individual medley,M,"CSEH, Laszlo",Men,HUN,0,1,0
Aquatics,Water polo,water polo,M,"SAPIC, Aleksandar",Men,SRB,1,0,0
Aquatics,Water polo,water polo,W,"VAN DEN HAM, Marieke",Women,NED,0,0,1
Basketball,Basketball,basketball,W,"JACKSON, Lauren",Women,AUS,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"WALLACE, Ken",Men,AUS,1,0,0
Shooting,Shooting,10m air pistol (40 shots),W,"PADERINA, Natalia",Women,RUS,0,1,0
Football,Football,football,M,"RIQUELME, Juan",Men,ARG,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"BERREST, Cedric",Men,FRA,1,0,0
Softball,Softball,softball,W,"TITCUME, Natalie",Women,AUS,1,0,0
Volleyball,Beach volley.,beach volleyball,M,"DALHAUSSER, Philip",Men,USA,0,0,1
Table Tennis,Table Tennis,team,W,"WANG, Yue Gu",Women,SIN,0,1,0
Baseball,Baseball,baseball,M,"LEE, Daeho",Men,KOR,0,0,1
Aquatics,Swimming,200m freestyle,W,"PELLEGRINI, Federica",Women,ITA,0,0,1
Rowing,Rowing,lightweight double sculls (2x),M,"MOUGIOS, Dimitrios",Men,GRE,0,1,0
Football,Football,football,W,"CHALUPNY, Lori",Women,USA,0,0,1
Aquatics,Swimming,200m freestyle,M,"VANDERKAAY, Peter",Men,USA,1,0,0
Aquatics,Swimming,200m freestyle,M,"PHELPS, Michael",Men,USA,0,0,1
Cycling,Cycling Track,Madison,M,"LLANERAS, Joan",Men,ESP,0,1,0
Aquatics,Water polo,water polo,M,"BAILEY, Ryan",Men,USA,0,1,0
Gymnastics,Artistic G.,parallel bars,M,"FOKIN, Anton",Men,UZB,1,0,0
Tennis,Tennis,singles,W,"SAFINA, Dinara",Women,RUS,0,1,0
Fencing,Fencing,épée individual,M,"ABAJO, Jose Luis",Men,ESP,1,0,0
Athletics,Athletics,400m,M,"NEVILLE, David",Men,USA,1,0,0
Hockey,Hockey,hockey,W,"GODERIE, Maartje",Women,NED,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"MIKOLAJCZYK, Beata",Women,POL,0,1,0
Rowing,Rowing,double sculls (2x),M,"ROWBOTHAM, Stephen",Men,GBR,1,0,0
Hockey,Hockey,hockey,W,"ZHOU, Wanfeng",Women,CHN,0,1,0
Basketball,Basketball,basketball,W,"SOKOLOVSKAYA, Irina",Women,RUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"WAGNER-AUGUSTIN, Katrin",Women,GER,0,0,1
Handball,Handball,handball,M,"KARABOUE, Daouda",Men,FRA,0,0,1
Boxing,Boxing,48 - 51kg (flyweight),M,"PICARDI, Vincenzo",Men,ITA,1,0,0
Handball,Handball,handball,M,"ENTRERRIOS, Alberto",Men,ESP,1,0,0
Fencing,Fencing,foil team,W,"NIKICHINA, Victoria",Women,RUS,0,0,1
Aquatics,Swimming,100m butterfly,W,"TRICKETT, Lisbeth",Women,AUS,0,0,1
Aquatics,Synchronized S.,duet,W,"FUENTES, Andrea",Women,ESP,0,1,0
Gymnastics,Artistic G.,team competition,W,"JOHNSON, Shawn",Women,USA,0,1,0
Weightlifting,Weightlifting,+ 105kg,M,"CHIGISHEV, Evgeny",Men,RUS,0,1,0
Football,Football,football,W,FORMIGA,Women,BRA,0,1,0
Basketball,Basketball,basketball,M,"PORTA PERNIGOTTI, Antonio Alejandro",Men,ARG,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"MAKHNEU, Vadzim",Men,BLR,0,0,1
Aquatics,Water polo,water polo,W,"BEADSWORTH, Gemma",Women,AUS,1,0,0
Baseball,Baseball,baseball,M,"LEE, Jongwook",Men,KOR,0,0,1
Fencing,Fencing,sabre team,W,"KHOMROVA, Olena",Women,UKR,0,0,1
Boxing,Boxing,54 - 57kg (featherweight),M,"LOMACHENKO, Vasyl",Men,UKR,0,0,1
Sailing,Sailing,49er - Skiff,X,"WARRER, Jonas",Men,DEN,0,0,1
Wrestling,Wrestling Free.,74 - 84kg,M,"KETOEV, Georgy",Men,RUS,1,0,0
Sailing,Sailing,Yngling - Keelboat,W,"WILSON, Pippa",Women,GBR,0,0,1
Softball,Softball,softball,W,"KRETSCHMAN, Kelly",Women,USA,0,1,0
Aquatics,Synchronized S.,team,W,"ZHANG, Xiaohuan",Women,CHN,1,0,0
Handball,Handball,handball,W,"OH, Yong Ran",Women,KOR,1,0,0
Football,Football,football,M,RONALDINHO,Men,BRA,1,0,0
Gymnastics,Trampoline,individual,W,"KHILKO, Ekaterina",Women,UZB,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"SMIT, Julia",Women,USA,0,1,0
Gymnastics,Rhythmic G.,group competition,W,"BABUSHKINA, Olesya",Women,BLR,1,0,0
Basketball,Basketball,basketball,W,"RANDALL, Emma",Women,AUS,0,1,0
Cycling,Mountain Bike,cross-country,M,"ABSALON, Julien",Men,FRA,0,0,1
Aquatics,Water polo,water polo,M,"RADJEN, Nikola",Men,SRB,1,0,0
Hockey,Hockey,hockey,W,"VAN GEENHUIZEN, Miek",Women,NED,0,0,1
Handball,Handball,handball,W,"ROMENSKAYA, Oxana",Women,RUS,0,1,0
Badminton,Badminton,doubles,X,"HE, Hanbin",Men,CHN,1,0,0
Tennis,Tennis,doubles,W,"MEDINA GARRIGUES, Anabel",Women,ESP,0,1,0
Tennis,Tennis,singles,W,"DEMENTIEVA, Elena",Women,RUS,0,0,1
Athletics,Athletics,pole vault,M,"YURCHENKO, Denys",Men,UKR,1,0,0
Aquatics,Diving,10m platform,M,"GALPERIN, Gleb",Men,RUS,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"ZHOU, Yafei",Women,CHN,1,0,0
Basketball,Basketball,basketball,M,"JAMES, Lebron",Men,USA,0,0,1
Softball,Softball,softball,W,"EMOTO, Naho",Women,JPN,0,0,1
Football,Football,football,W,"PRINZ, Birgit",Women,GER,1,0,0
Basketball,Basketball,basketball,W,"SHCHEGOLEVA, Tatiana",Women,RUS,1,0,0
Baseball,Baseball,baseball,M,"PEDROSO, Yadier",Men,CUB,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"XI, Aihua",Women,CHN,0,0,1
Sailing,Sailing,Yngling - Keelboat,W,"WEBB, Sarah",Women,GBR,0,0,1
Football,Football,football,M,"PAREJA, Nicolas",Men,ARG,0,0,1
Baseball,Baseball,baseball,M,"KIM, Dongjoo",Men,KOR,0,0,1
Aquatics,Swimming,100m butterfly,M,"PHELPS, Michael",Men,USA,0,0,1
Cycling,Cycling Track,Team Sprint,M,"KENNY, Jason",Men,GBR,0,0,1
Fencing,Fencing,sabre team,W,"ZHOVNIR, Olha",Women,UKR,0,0,1
Athletics,Athletics,400m,W,"OHURUOGU, Christine",Women,GBR,0,0,1
Aquatics,Swimming,400m individual medley,W,"HOFF, Katie",Women,USA,1,0,0
Shooting,Shooting,50m pistol (60 shots),M,"TAN, Zongliang",Men,CHN,0,1,0
Football,Football,football,M,"ANICHEBE, Victor",Men,NGR,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"BOYD, Micah",Men,USA,1,0,0
Shooting,Shooting,50m pistol (60 shots),M,"JIN, Jongoh",Men,KOR,0,0,1
Volleyball,Volleyball,volleyball,M,"MILLAR, Ryan",Men,USA,0,0,1
Taekwondo,Taekwondo,- 49 kg,W,"CONTRERAS RIVERO, Dalia",Women,VEN,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"LIND, Caroline",Women,USA,0,0,1
Athletics,Athletics,4x100m relay,W,"OUEDRAOGO, Elodie",Women,BEL,0,1,0
Baseball,Baseball,baseball,M,"CAHILL, Trevor",Men,USA,1,0,0
Football,Football,football,M,"LAVEZZI, Ezequiel",Men,ARG,0,0,1
Aquatics,Diving,synchronized diving 3m springboard,M,"QIN, Kai",Men,CHN,0,0,1
Gymnastics,Rhythmic G.,group competition,W,"ALIYCHUK, Margarita",Women,RUS,0,0,1
Hockey,Hockey,hockey,M,"DWYER, Jamie",Men,AUS,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"KOLBOWICZ, Marek",Men,POL,0,0,1
Aquatics,Swimming,4x200m freestyle relay,W,"YANG, Yu",Women,CHN,0,1,0
Gymnastics,Artistic G.,team competition,M,"TOMITA, Hiroyuki",Men,JPN,0,1,0
Volleyball,Volleyball,volleyball,W,"DE OLIVEIRA, Fabiana",Women,BRA,0,0,1
Softball,Softball,softball,W,"YAMADA, Eri",Women,JPN,0,0,1
Football,Football,football,M,LUCAS,Men,BRA,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"MALLET, Gregory",Men,FRA,0,1,0
Rowing,Rowing,single sculls (1x),W,"GUERETTE, Michelle",Women,USA,0,1,0
Equestrian,Dressage,team,X,"HELGSTRAND, Andreas",Men,DEN,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"STOECKEL, Hayden",Men,AUS,0,1,0
Wrestling,Wrestling Free.,66 - 74kg,M,"GAIDAROV, Murad",Men,BLR,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"GALTAROSSA, Rossano",Men,ITA,0,1,0
Football,Football,football,W,"BARNHART, Nicole",Women,USA,0,0,1
Cycling,Mountain Bike,cross-country,W,"SPITZ, Sabine",Women,GER,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"GOODALE, Anna",Women,USA,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"COUGHLIN, Natalie",Women,USA,0,1,0
Aquatics,Synchronized S.,team,W,"SHORINA, Anna",Women,RUS,0,0,1
Hockey,Hockey,hockey,W,"DE ROEVER, Lisanne",Women,NED,0,0,1
Cycling,Cycling Road,individual time trial,W,"THURIG, Karin",Women,SUI,1,0,0
Basketball,Basketball,basketball,W,"TAYLOR, Penny",Women,AUS,0,1,0
Hockey,Hockey,hockey,M,"AMAT, Pol",Men,ESP,0,1,0
Rowing,Rowing,lightweight coxless four (4-),M,"ANDERSEN, Mads Christian Kruse",Men,DEN,0,0,1
Sailing,Sailing,Laser Radial - One Person Dinghy,W,"XU, Lijia",Women,CHN,1,0,0
Football,Football,football,W,MAYCON,Women,BRA,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"HEATHCOTE, Alastair",Men,GBR,0,1,0
Gymnastics,Artistic G.,team competition,M,"TAN, Kai Wen",Men,USA,1,0,0
Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",M,"IRAWAN, Eko Yuli",Men,INA,1,0,0
Volleyball,Volleyball,volleyball,M,"OSTAPENKO, Alexey",Men,RUS,1,0,0
Handball,Handball,handball,M,"OMEYER, Thierry",Men,FRA,0,0,1
Handball,Handball,handball,M,"GUNNARSSON, Robert",Men,ISL,0,1,0
Hockey,Hockey,hockey,W,"SMABERS, Minke",Women,NED,0,0,1
Aquatics,Water polo,water polo,W,"MCCORMACK, Alicia",Women,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"CAL, David",Men,ESP,0,1,0
Wrestling,Wrestling Gre-R,- 55kg,M,"BAYRAMOV, Rovshan",Men,AZE,0,1,0
Judo,Judo,73 - 81kg (half-middleweight),M,"CAMILO, Tiago",Men,BRA,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"XU, Tianlongzi",Women,CHN,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"PELTIER, Pierre-Jean",Men,FRA,1,0,0
Equestrian,Jumping,individual,X,"LAMAZE, Eric",Men,CAN,0,0,1
Basketball,Basketball,basketball,M,"WILLIAMS, Deron",Men,USA,0,0,1
Hockey,Hockey,hockey,M,"DE YOUNG, Liam",Men,AUS,1,0,0
Shooting,Shooting,double trap (150 targets),M,"ELLER, Glenn",Men,USA,0,0,1
Gymnastics,Artistic G.,team competition,M,"NAKASE, Takuya",Men,JPN,0,1,0
Wrestling,Wrestling Gre-R,66 - 74kg,M,"YANAKIEV, Yavor",Men,BUL,1,0,0
Athletics,Athletics,4x100m relay,M,"BURNS, Marc",Men,TRI,0,1,0
Aquatics,Water polo,water polo,M,"MOLNAR, Tamas",Men,HUN,0,0,1
Archery,Archery,team (FITA Olympic round - 70m),W,"DODEMONT, Sophie",Women,FRA,1,0,0
Equestrian,Dressage,team,X,"SCHELLEKENS-BARTELS, Imke",Women,NED,0,1,0
Volleyball,Volleyball,volleyball,W,"TOM, Logan",Women,USA,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"GRAINGER, Katherine",Women,GBR,0,1,0
Hockey,Hockey,hockey,M,"WESS, Timo",Men,GER,0,0,1
Wrestling,Wrestling Gre-R,84 - 96kg,M,"WHEELER, Adam",Men,USA,1,0,0
Rowing,Rowing,double sculls (2x),M,"CRAWSHAY, David",Men,AUS,0,0,1
Hockey,Hockey,hockey,W,"DIJKSTRA, Wieke",Women,NED,0,0,1
Wrestling,Wrestling Free.,96 - 120kg,M,"TAYMAZOV, Artur",Men,UZB,0,0,1
Handball,Handball,handball,W,"TUREY, Emiliya",Women,RUS,0,1,0
Handball,Handball,handball,M,"BARRUFET, David",Men,ESP,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"CROCKER, Ian",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"STEPANEK, Ondrej",Men,CZE,0,1,0
Wrestling,Wrestling Free.,55 - 63kg,W,"KARTASHOVA, Alena",Women,RUS,0,1,0
Wrestling,Wrestling Gre-R,55 - 60kg,M,"ALBIEV, Islam-Beka",Men,RUS,0,0,1
Baseball,Baseball,baseball,M,"LEE, Jinyoung",Men,KOR,0,0,1
Wrestling,Wrestling Free.,55 - 60kg,M,"BATIROV, Mavlet",Men,RUS,0,0,1
Sailing,Sailing,Laser - One Person Dinghy,M,"ROMERO, Diego",Men,ITA,1,0,0
Rowing,Rowing,lightweight coxless four (4-),M,"PAWLOWSKI, Lukasz",Men,POL,0,1,0
Volleyball,Volleyball,volleyball,M,"LEE, David",Men,USA,0,0,1
Cycling,Cycling Track,Points Race,M,"LLANERAS, Joan",Men,ESP,0,0,1
Tennis,Tennis,doubles,W,"YAN, Zi",Women,CHN,1,0,0
Volleyball,Volleyball,volleyball,M,"FUCHS, Samuel",Men,BRA,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"IHLE, Andreas",Men,GER,0,0,1
Aquatics,Swimming,200m backstroke,W,"COVENTRY, Kirsty",Women,ZIM,0,0,1
Table Tennis,Table Tennis,team,M,"WANG, Liqin",Men,CHN,0,0,1
Gymnastics,Artistic G.,team competition,M,"CHEN, Yibing",Men,CHN,0,0,1
Football,Football,football,M,"AMBROSE, Efe",Men,NGR,0,1,0
Athletics,Athletics,pole vault,W,"ISINBAEVA, Elena",Women,RUS,0,0,1
Weightlifting,Weightlifting,58kg,W,"SHAINOVA, Marina",Women,RUS,0,1,0
Athletics,Athletics,4x400m relay,W,"WHYTE, Rosemarie",Women,JAM,1,0,0
Hockey,Hockey,hockey,M,"HAUKE, Tobias",Men,GER,0,0,1
Aquatics,Synchronized S.,team,W,"DAVYDOVA, Anastasia",Women,RUS,0,0,1
Aquatics,Swimming,4x200m freestyle relay,W,"DAVENPORT, Lara",Women,AUS,0,0,1
Judo,Judo,90 - 100kg (half-heavyweight),M,"MIRALIYEV, Movlud",Men,AZE,1,0,0
Handball,Handball,handball,M,"PETERSSON, Alexander",Men,ISL,0,1,0
Football,Football,football,W,"HOLL, Ursula",Women,GER,1,0,0
Basketball,Basketball,basketball,M,"WADE, Dwyane",Men,USA,0,0,1
Boxing,Boxing,64 - 69 kg,M,"BANTEAUX SUAREZ, Carlos",Men,CUB,0,1,0
Baseball,Baseball,baseball,M,"HAN, Kijoo",Men,KOR,0,0,1
Gymnastics,Rhythmic G.,group competition,W,"CHOU, Tao",Women,CHN,0,1,0
Rowing,Rowing,coxless pair (2-),M,"FREE, Duncan",Men,AUS,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"MADSEN, Jens-Erik",Men,DEN,0,1,0
Baseball,Baseball,baseball,M,"NIX, Jayson",Men,USA,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"JAMES, Tom",Men,GBR,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"GREVERS, Matt",Men,USA,0,0,1
Aquatics,Swimming,200m butterfly,M,"MATSUDA, Takeshi",Men,JPN,1,0,0
Baseball,Baseball,baseball,M,"RODRIGUEZ, Luis",Men,CUB,0,1,0
Judo,Judo,48 - 52kg (half-lightweight),W,"AN, Kum Ae",Women,PRK,0,1,0
Taekwondo,Taekwondo,- 49 kg,W,"WU, Jingyu",Women,CHN,0,0,1
Gymnastics,Artistic G.,pommel horse,M,"UDE, Filip",Men,CRO,0,1,0
Taekwondo,Taekwondo,- 49 kg,W,"MONTEJO, Daynellis",Women,CUB,1,0,0
Cycling,Cycling Track,Madison,M,"TAULER, Antonio",Men,ESP,0,1,0
Fencing,Fencing,foil individual,M,"KLEIBRINK, Benjamin",Men,GER,0,0,1
