Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Athletics,Athletics,4x100m relay,M,"MARIE-ROSE, Bruno",Men,FRA,1,0,0
Athletics,Athletics,800m,M,"AOUITA, Said",Men,MAR,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"WEIGANG, Birte",Women,GDR,0,0,1
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"SULEYMANOGLU, Naim",Men,TUR,0,0,1
Equestrian,Jumping,team,X,"BOURDY, Hubert",Men,FRA,1,0,0
Handball,Handball,handball,W,"HOGNESS, Hanne",Women,NOR,0,1,0
Football,Football,football,M,"FOKIN, Sergei",Men,URS,0,0,1
Gymnastics,Artistic G.,floor exercises,M,"KHARIKOV, Serguei",Men,URS,0,0,1
Aquatics,Swimming,1500m freestyle,M,"PFEIFFER, Stefan",Men,FRG,0,1,0
Archery,Archery,teams FITA round,W,"SKILLMAN, Melanie Soltysik",Women,US,1,0,0
Hockey,Hockey,hockey,M,"SCHLATMANN, Gert Jan",Men,NED,1,0,0
Wrestling,Wrestling Free.,48 - 52kg (flyweight),M,"TRSTENA, Saban",Men,YUG,0,1,0
Handball,Handball,handball,M,"SARACEVIC, Zlatko",Men,YUG,1,0,0
Equestrian,Dressage,team,X,"RAMSEIER, Daniel",Men,SUI,0,1,0
Sailing,Sailing,flying dutchman,X,"MILLEN, John Charles",Men,CAN,1,0,0
Athletics,Athletics,hammer throw,M,"SEDYKH, Yuri",Men,URS,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"OANCIA, Ecaterina",Women,ROU,1,0,0
Gymnastics,Artistic G.,team competition,M,"GOGOLADZE, Vladimir",Men,URS,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"GURKOVSKY, Pavel",Men,URS,0,1,0
Gymnastics,Artistic G.,team competition,M,"NISHIKAWA, Daisuke",Men,JPN,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"LIPA, Elisabeta",Women,ROU,1,0,0
Gymnastics,Artistic G.,team competition,M,"LIOUKINE, Valeri",Men,URS,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"MUNDT, Kristina",Women,GDR,0,0,1
Athletics,Athletics,marathon,M,"BORDIN, Gelindo",Men,ITA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"DENISOV, Victor",Men,URS,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"MCCARNEY, Wayne",Men,AUS,1,0,0
Hockey,Hockey,hockey,W,"DORMAN, Loretta",Women,AUS,0,0,1
Aquatics,Water polo,water polo,M,"CAMPBELL, Jodocus David",Men,US,0,1,0
Athletics,Athletics,1500m,M,"RONO, Peter",Men,KEN,0,0,1
Aquatics,Swimming,800m freestyle,W,"EVANS, Janet",Women,US,0,0,1
Handball,Handball,handball,W,"SON, Mi-Ha",Women,KOR,0,0,1
Volleyball,Volleyball,volleyball,W,"YANG, Xi-Lan",Women,CHN,1,0,0
Hockey,Hockey,hockey,M,"FAULKNER, David Andrew Vince.",Men,GBR,0,0,1
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"KIM, Young-Nam",Men,KOR,0,0,1
Rowing,Rowing,coxless pair (2-),M,"MUJKIC, Sadik",Men,YUG,1,0,0
Handball,Handball,handball,M,"ATAVIN, Vyacheslav",Men,URS,0,0,1
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"LEE, Jae-Suk",Men,KOR,1,0,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"KHRAPATY, Anatoli",Men,URS,0,0,1
Hockey,Hockey,hockey,W,"KIM, Mi-Sun",Women,KOR,0,1,0
Aquatics,Water polo,water polo,M,"BERENDYUGA, Viktor",Men,URS,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"JÄKEL, Bernd",Men,GDR,0,0,1
Judo,Judo,65 - 71kg (lightweight),M,"TENADZE, Georgi",Men,URS,1,0,0
Hockey,Hockey,hockey,M,"DIEPEVEEN, Cees Jaan",Men,NED,1,0,0
Basketball,Basketball,basketball,M,"GRAYER, Jeffrey",Men,US,1,0,0
Archery,Archery,individual FITA round,M,"ESHEEV, Vladimir",Men,URS,1,0,0
Aquatics,Diving,3m springboard,W,"GAO, Min",Women,CHN,0,0,1
Handball,Handball,handball,M,"HOLPERT, Jozef",Men,YUG,1,0,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"MAHONY, Dominic J.M.",Men,GBR,1,0,0
Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",M,"LI, Jin-He",Men,CHN,1,0,0
Basketball,Basketball,basketball,W,"ZHEVKOVA, Olga",Women,URS,1,0,0
Aquatics,Swimming,200m individual medley,M,"KUHL, Patrick",Men,GDR,0,1,0
Handball,Handball,handball,M,"LIM, Jin-Suk",Men,KOR,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"ZHOU, Shouying",Women,CHN,0,1,0
Basketball,Basketball,basketball,M,"VRANKOVIC, Stojan",Men,YUG,0,1,0
Handball,Handball,handball,W,"MANKOVA, Svetlana",Women,URS,1,0,0
Tennis,Tennis,doubles,M,"EDBERG, Stefan",Men,SWE,1,0,0
Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",M,"MILITOSIAN, Israel",Men,URS,0,1,0
Equestrian,Jumping,team,X,"JACQUIN, Lisa Ann",Women,US,0,1,0
Aquatics,Swimming,400m individual medley,W,"EVANS, Janet",Women,US,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"BOGS, Steffen",Men,GDR,1,0,0
Volleyball,Volleyball,volleyball,W,"KRAINOVA, Tatyana",Women,URS,0,0,1
Hockey,Hockey,hockey,M,"BLÖCHER, Stefan",Men,FRG,0,1,0
Hockey,Hockey,hockey,M,"SHERWANI, Imran Ahmed Khan",Men,GBR,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"DUMCHEV, Aleksandr",Men,URS,0,1,0
Football,Football,football,M,"JANSSEN, Olaf",Men,FRG,1,0,0
Gymnastics,Artistic G.,floor exercises,W,"BOGINSKAYA, Svetlana",Women,URS,0,1,0
Weightlifting,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,"IMMESBERGER, Peter",Men,FRG,1,0,0
Athletics,Athletics,4x400m relay,M,"LEWIS, Steve",Men,US,0,0,1
Football,Football,football,M,"LYUTYI, Vladimir",Men,URS,0,0,1
Athletics,Athletics,marathon,W,"DÖRRE, Katrin",Women,GDR,1,0,0
Athletics,Athletics,4x100m relay,W,"VORONOVA, Natalya",Women,URS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"EICHHOLZ, Armin",Men,FRG,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"FLACH, Thomas",Men,GDR,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"GREINER, Thomas",Men,GDR,0,0,1
Aquatics,Water polo,water polo,M,"SMIRNOV, Nikolai",Men,URS,1,0,0
Basketball,Basketball,basketball,W,"WILD, Eleonora",Women,YUG,0,1,0
Hockey,Hockey,hockey,M,"CLIFT, Robert",Men,GBR,0,0,1
Rowing,Rowing,coxless pair (2-),M,"NEAGU, Dragos",Men,ROU,0,1,0
Table Tennis,Table Tennis,doubles,M,"YOO, Nam-Kyu",Men,KOR,1,0,0
Boxing,Boxing,57 - 60kg (lightweight),M,"ENKHBAT, Nerguy",Men,MGL,1,0,0
Basketball,Basketball,basketball,W,"BAJKUSA, Vesna",Women,YUG,0,1,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ABBAGNALE, Carmine",Men,ITA,0,0,1
Athletics,Athletics,50km walk,M,"WEIGEL, Ronald",Men,GDR,0,1,0
Football,Football,football,M,"TISHCHENKO, Vadim",Men,URS,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"MELIEN, Lori",Women,CAN,1,0,0
Athletics,Athletics,4x400m relay,M,"GRAHAM, Winthrop",Men,JAM,0,1,0
Basketball,Basketball,basketball,M,"RICHMOND, Mitchell J.",Men,US,1,0,0
Aquatics,Swimming,200m freestyle,W,"POLL AHRENS, Silvia",Women,CRC,0,1,0
Gymnastics,Artistic G.,uneven bars,W,"KERSTEN, Dagmar",Women,GDR,0,1,0
Archery,Archery,teams FITA round,M,"PACE, Darrell Owen",Men,US,0,1,0
Athletics,Athletics,marathon,W,"MOTA, Rosa",Women,POR,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),W,"FISCHER, Birgit",Women,GDR,0,0,1
Aquatics,Swimming,100m breaststroke,W,"FRENKEVA, Antoaneta",Women,BUL,0,1,0
Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),M,"KHADARTSEV, Makharbek",Men,URS,0,0,1
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"MAENZA, Vincenzo",Men,ITA,0,0,1
Hockey,Hockey,hockey,M,"KELLER, Andreas",Men,FRG,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,W,"JEWELL, Lynne M.",Women,US,0,0,1
Gymnastics,Artistic G.,team competition,M,"KHARIKOV, Serguei",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,M,"COLLA, Daniel M.",Men,ARG,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"MELLINGHAUS, Matthias",Men,FRG,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"MASALA, Daniele",Men,ITA,0,1,0
Handball,Handball,handball,W,"TOVSTOGAN, Yevgeniya",Women,URS,1,0,0
Boxing,Boxing,54 - 57kg (featherweight),M,"ACHIK, Abdelhak",Men,MAR,1,0,0
Handball,Handball,handball,M,"NOVITSKI, Valdemar",Men,URS,0,0,1
Tennis,Tennis,singles,M,"MECIR, Miloslav",Men,TCH,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"TORRES, Dara",Women,US,0,1,0
Handball,Handball,handball,W,"LEE, Ki-Soon",Women,KOR,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"DYLEWSKA, Izabela",Women,POL,1,0,0
Football,Football,football,M,"SCHREIER, Christian",Men,FRG,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"GOSS, Donald Alexander",Men,CAN,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"HAN, Ya-Qin",Women,CHN,1,0,0
Handball,Handball,handball,M,"KIM, Jae-Hwan",Men,KOR,0,1,0
Athletics,Athletics,discus throw,W,"KHRISTOVA, Tzvetanka Pavlova",Women,BUL,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"VOLKOV, Dmitri",Men,URS,1,0,0
Cycling,Cycling Track,Points Race,M,"GANEEV, Marat",Men,URS,1,0,0
Gymnastics,Artistic G.,team competition,M,"KONISHI, Hiriyuki",Men,JPN,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"BUKHALOV, Nikolai Petkov",Men,BUL,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"BARTON, Gregory Mark",Men,US,0,0,1
Athletics,Athletics,110m hurdles,M,"CAMPBELL, Anthony Eugene",Men,US,1,0,0
Handball,Handball,handball,M,"SVIRIDENKO, Georgi",Men,URS,0,0,1
Cycling,Cycling Road,team time trial,M,"KUMMER, Mario",Men,GDR,0,0,1
Equestrian,Dressage,team,X,"KLIMKE, Reiner",Men,FRG,0,0,1
Table Tennis,Table Tennis,singles,W,"CHEN, Jing",Women,CHN,0,0,1
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"MUKHAMEDYAROV, Nail",Men,URS,0,1,0
Basketball,Basketball,basketball,W,"ARBUTINA, Andjelija",Women,YUG,0,1,0
Athletics,Athletics,4x100m relay,M,"SAVIN, Vitaly",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,W,"LI, Yue-Ming",Women,CHN,1,0,0
Volleyball,Volleyball,volleyball,M,"QUIROGA, Raul Nicolas",Men,ARG,1,0,0
Equestrian,Eventing,team,X,"BAUMANN, Matthias Andreas",Men,FRG,0,0,1
Gymnastics,Artistic G.,team competition,W,"DOBRE, Aurelia",Women,ROU,0,1,0
Archery,Archery,teams FITA round,M,"PRIESTMAN, Richard John",Men,GBR,1,0,0
Sailing,Sailing,470 - Two Person Dinghy,M,"MCKEE, Charles",Men,US,1,0,0
Athletics,Athletics,400m,M,"LEWIS, Steve",Men,US,0,0,1
Hockey,Hockey,hockey,M,"HILGERS, Michael",Men,FRG,0,1,0
Equestrian,Jumping,team,X,"BEST, Gregory Alan",Men,US,0,1,0
Athletics,Athletics,4x400m relay,W,"BRISCO-HOOKS, Valerie Ann",Women,US,0,1,0
Judo,Judo,71 - 78kg (half-middleweight),M,"BRECHOT, Torsten",Men,GDR,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"LUKYANOV, Aleksandr",Men,URS,0,1,0
Athletics,Athletics,javelin throw,W,"WHITBREAD, Fatima",Women,GBR,0,1,0
Hockey,Hockey,hockey,M,"VAN DEN HONERT, Taco",Men,NED,1,0,0
Football,Football,football,M,"KUZNETSOV, Yevgeni",Men,URS,0,0,1
Handball,Handball,handball,W,"JOHNSEN, Vibeke",Women,NOR,0,1,0
Cycling,Cycling Road,team time trial,M,"JARL, Anders",Men,SWE,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"DIDUK, Viktor",Men,URS,0,1,0
Rowing,Rowing,pair without coxswain (2-),W,"PUSCATU-ARBA, Rodica",Women,ROU,0,0,1
Judo,Judo,86 - 95kg (half-heavyweight),M,"STEWART, Dennis",Men,GBR,1,0,0
Sailing,Sailing,single-handed dinghy (Finn),M,"CUTLER, John",Men,NZL,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"RENEYSKIY, Viktor",Men,URS,0,0,1
Boxing,Boxing,63.5 - 67kg (welterweight),M,"GOULD, Kenneth",Men,US,1,0,0
Gymnastics,Artistic G.,vault,M,"KROLL, Sylvio",Men,GDR,0,1,0
Cycling,Cycling Road,individual road race,W,"KNOL, Monique",Women,NED,0,0,1
Hockey,Hockey,hockey,M,"BHAURA, Kulbir Singh",Men,GBR,0,0,1
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"STREIT, Mario",Men,GDR,0,1,0
Hockey,Hockey,hockey,W,"PEREIRA, Jacqueline Margaret",Women,AUS,0,0,1
Hockey,Hockey,hockey,M,"BRINKMAN, Jacques",Men,NED,1,0,0
Gymnastics,Artistic G.,team competition,W,"GOLEA, Eugenia",Women,ROU,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"ANITAS, Herta",Women,ROU,1,0,0
Volleyball,Volleyball,volleyball,W,"GARCIA, Rosa",Women,PER,0,1,0
Rowing,Rowing,coxless pair (2-),M,"PRESEREN, Bojan",Men,YUG,1,0,0
Athletics,Athletics,400m,M,"REYNOLDS, Harry Butch .",Men,US,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"HENARD, Nicolas",Men,FRA,0,0,1
Athletics,Athletics,heptathlon,W,"JOHN, Sabine",Women,GDR,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"JOHNSTON, Gregory",Men,NZL,1,0,0
Athletics,Athletics,pole vault,M,"GATAULLIN, Rodion",Men,URS,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"NAGAEV, Igor",Men,URS,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"WILD-WAGNER, Ute",Women,GDR,0,0,1
Fencing,Fencing,sabre team,M,"MINDIRGASOV, Sergei",Men,URS,0,1,0
Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),M,"VANGELOV, Jivko",Men,BUL,0,1,0
Rowing,Rowing,pair without coxswain (2-),W,"HOMEGHI-BULARDA, Olga",Women,ROU,0,0,1
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"RENSCH, Rene",Men,GDR,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"GRABOW, Volker",Men,FRG,1,0,0
Handball,Handball,handball,M,"SHAROVAROV, Konstantin",Men,URS,0,0,1
Gymnastics,Artistic G.,individual all-round,W,"SILIVAS, Daniela",Women,ROU,0,1,0
Aquatics,Swimming,400m individual medley,M,"WHARTON, David Lee",Men,US,0,1,0
Athletics,Athletics,pole vault,M,"EGOROV, Grigori",Men,URS,1,0,0
Equestrian,Eventing,team,X,"STARK, Ian",Men,GBR,0,1,0
Athletics,Athletics,long jump,W,"CHISTYAKOVA, Galina",Women,URS,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"SHANAVAZOV, Nurmagomed",Men,URS,0,1,0
Athletics,Athletics,shot put,W,"LI, Mei-Su",Women,CHN,1,0,0
Football,Football,football,M,"CHEREDNIK, Aleksei",Men,URS,0,0,1
Fencing,Fencing,épée team,M,"SRECKI, Eric",Men,FRA,0,0,1
Weightlifting,Weightlifting,"75 - 82.5kg, total (light-heavyweight)",M,"ARSAMAKOV, Israil",Men,URS,0,0,1
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"RÖNNINGEN, Jon",Men,NOR,0,0,1
Wrestling,Wrestling Free.,52 - 57kg (bantamweight),M,"BELOGLAZOV, Sergei",Men,URS,0,0,1
Fencing,Fencing,sabre team,M,"GEDOVARI, Imre",Men,HUN,0,0,1
Volleyball,Volleyball,volleyball,M,"RUNOV, Igor",Men,URS,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"SLIWINSKI, Michal",Men,URS,0,1,0
Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),M,"JOHANSSON, Tomas",Men,SWE,1,0,0
Athletics,Athletics,4x400m relay,M,"ROBINZINE, Kevin Bernard",Men,US,0,0,1
Basketball,Basketball,basketball,W,"GOLIC, Sladjana",Women,YUG,0,1,0
Fencing,Fencing,foil team,M,"GATAI, Robert",Men,HUN,1,0,0
Athletics,Athletics,20km walk,M,"PRIBILINEC, Jozef",Men,TCH,0,0,1
Football,Football,football,M,"BOMMER, Rudolf",Men,FRG,1,0,0
Athletics,Athletics,javelin throw,M,"KORJUS, Tapio",Men,FIN,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"RENEYSKIY, Viktor",Men,URS,0,0,1
Cycling,Cycling Track,Individual Pursuit,M,"UMARAS, Gintautas",Men,URS,0,0,1
Athletics,Athletics,4x100m relay,M,"MURAVYOV, Vladimir",Men,URS,0,0,1
Hockey,Hockey,hockey,W,"HAN, Gum Shil",Women,KOR,0,1,0
Sailing,Sailing,flying dutchman,X,"MCLAUGHLIN, Frank Joseph",Men,CAN,1,0,0
Judo,Judo,60 - 65kg (half-lightweight),M,"PAWLOWSKI, Janusz",Men,POL,0,1,0
Equestrian,Jumping,team,X,"COTTIER, Frederic",Men,FRA,1,0,0
Football,Football,football,M,"BEBETO, Jose Roberto",Men,BRA,0,1,0
Handball,Handball,handball,W,"SINGSTAD, Karin",Women,NOR,0,1,0
Sailing,Sailing,two-person keelboat open (Star),X,"HAENEL, Harold",Men,US,0,1,0
Athletics,Athletics,hammer throw,M,"TAMM, Yuri",Men,URS,1,0,0
Shooting,Shooting,skeet (125 targets),X,"GUARDIOLA HAY, Jorge",Men,ESP,1,0,0
Basketball,Basketball,basketball,M,"PASPALJ, Zarko",Men,YUG,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"MIZSER, Attila",Men,HUN,0,0,1
Volleyball,Volleyball,volleyball,M,"LUYTIES, Ricci Judson",Men,US,0,0,1
Handball,Handball,handball,W,"RUSNACHENKO, Natalya",Women,URS,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"KERR, Jane",Women,CAN,1,0,0
Judo,Judo,60 - 65kg (half-lightweight),M,"LEE, Kyung-Keun",Men,KOR,0,0,1
Athletics,Athletics,400m hurdles,M,"PHILLIPS, Andre Lamar",Men,US,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"MOTUZENKO, Aleksandr",Men,URS,0,1,0
Volleyball,Volleyball,volleyball,W,"SHKURNOVA, Olga",Women,URS,0,0,1
Judo,Judo,+ 95kg (heavyweight),M,"SAITO, Hitoshi",Men,JPN,0,0,1
Athletics,Athletics,decathlon,M,"SCHENK, Christian",Men,GDR,0,0,1
Basketball,Basketball,basketball,M,"ANDERSON, William Lloyd",Men,US,1,0,0
Table Tennis,Table Tennis,singles,W,"JIAO, Zhi-Min",Women,CHN,1,0,0
Gymnastics,Artistic G.,team competition,M,"BEHRENDT, Holger",Men,GDR,0,1,0
Cycling,Cycling Road,individual road race,W,"NIEHAUS, Judith",Women,FRG,0,1,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"CHTEREV, Simeon",Men,BUL,1,0,0
Athletics,Athletics,pole vault,M,"BUBKA, Sergey",Men,URS,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,W,"SHUNIKHOVSKAYA, Irina",Women,URS,1,0,0
Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",M,"KUNZ, Joachim",Men,GDR,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"RICHTER, Dirk",Men,GDR,1,0,0
Tennis,Tennis,doubles,M,"FLACH, Kenneth",Men,US,0,0,1
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"KOSLOWSKI, Dennis Marvin",Men,US,1,0,0
Basketball,Basketball,basketball,W,"SAVITSKAYA, Galina",Women,URS,1,0,0
Aquatics,Swimming,200m freestyle,W,"FRIEDRICH, Heike",Women,GDR,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"BERKOFF, David Charles",Men,US,0,0,1
Hockey,Hockey,hockey,W,"WILLEMSE, Laurien",Women,NED,1,0,0
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"TRACZ, Jozef",Men,POL,1,0,0
Volleyball,Volleyball,volleyball,M,"PANCHENKO, Yuri",Men,URS,0,1,0
Handball,Handball,handball,M,"SHEVTSOV, Yuri",Men,URS,0,0,1
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"GENCALP, Necmi",Men,TUR,0,1,0
Fencing,Fencing,foil team,M,"ERSEK, Zsolt",Men,HUN,1,0,0
Aquatics,Swimming,200m breaststroke,W,"FRENKEVA, Antoaneta",Women,BUL,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"VINJE, Vetle",Men,NOR,0,1,0
Archery,Archery,teams FITA round,W,"WARDHANI, Kusuma",Women,INA,0,1,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"MASSULLO, Carlo",Men,ITA,0,1,0
Weightlifting,Weightlifting,"+ 110kg, total (super heavyweight)",M,"NERLINGER, Manfred",Men,FRG,0,1,0
Athletics,Athletics,200m,W,"GRIFFITH-JOYNER, Florence",Women,US,0,0,1
Aquatics,Swimming,100m backstroke,M,"SUZUKI, Daichi",Men,JPN,0,0,1
Gymnastics,Artistic G.,balance beam,W,"SILIVAS, Daniela",Women,ROU,0,0,1
Sailing,Sailing,single-handed dinghy (Finn),M,"HOLMBERG, Peter",Men,ISV,0,1,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ABBAGNALE, Giuseppe",Men,ITA,0,0,1
Wrestling,Wrestling Free.,48 - 52kg (flyweight),M,"SATO, Mitsuru",Men,JPN,0,0,1
Basketball,Basketball,basketball,M,"HAWKINS, Hersey",Men,US,1,0,0
Basketball,Basketball,basketball,M,"MIGLIENIKS, Igors",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,M,"SAUNDERS, David Patrick",Men,US,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"NOTHNAGEL-VON SECK, Anke",Women,GDR,0,0,1
Athletics,Athletics,4x100m relay,M,"KRYLOV, Vladimir",Men,URS,0,0,1
Rowing,Rowing,coxless pair (2-),M,"HOLMES, Andrew John",Men,GBR,0,0,1
Equestrian,Jumping,individual,X,"BEST, Gregory Alan",Men,US,0,1,0
Volleyball,Volleyball,volleyball,M,"CUMINETTI, Juan Carlos",Men,ARG,1,0,0
Handball,Handball,handball,M,"PERKOVAC, Goran",Men,YUG,1,0,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"LETCHEVA, Vessela Nikolaeva",Women,BUL,0,1,0
Athletics,Athletics,400m hurdles,W,"FLINTOFF-KING, Deborah",Women,AUS,0,0,1
Basketball,Basketball,basketball,W,"EDWARDS, Teresa",Women,US,0,0,1
Athletics,Athletics,javelin throw,M,"ZELEZNY, Jan",Men,TCH,0,1,0
Boxing,Boxing,57 - 60kg (lightweight),M,"ZÜLOW, Andreas",Men,GDR,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"CSIPES, Ferenc",Men,HUN,1,0,0
Handball,Handball,handball,M,"CHOI, Suk-Jae",Men,KOR,0,1,0
Gymnastics,Artistic G.,rings,M,"BILOZERCHEV, Dmitri",Men,URS,0,0,1
Athletics,Athletics,4x400m relay,W,"LEDOVSKAYA, Tatiana",Women,URS,0,0,1
Shooting,Shooting,trap (125 targets),X,"BEDNARIK, Miloslav",Men,TCH,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"NELYUBIN, Dmitri",Men,URS,0,0,1
Basketball,Basketball,basketball,W,"NAKIC, Danira",Women,YUG,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"BIONDI, Matthew",Men,US,0,0,1
Weightlifting,Weightlifting,"90 - 100kg, total (first-heavyweight)",M,"VLAD, Nicu",Men,ROU,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"JURAVSCHI, Nikolai",Men,URS,0,0,1
Athletics,Athletics,200m,M,"DELOACH, Joseph Nathaniel Jr.",Men,US,0,0,1
Aquatics,Water polo,water polo,M,"BEZMALINOVIC, Mislav",Men,YUG,0,0,1
Weightlifting,Weightlifting,"100 - 110kg, total (heavyweight)",M,"ZAKHAREVICH, Yuri",Men,URS,0,0,1
Boxing,Boxing,+ 91kg (super heavyweight),M,"BOWE, Riddick Lamont",Men,US,0,1,0
Aquatics,Diving,10m platform,W,"WYLAND-WILLIAMS, Wendy Lian",Women,US,1,0,0
Athletics,Athletics,4x100m relay,W,"BEHRENDT, Kerstin",Women,GDR,0,1,0
Football,Football,football,M,"KAMPS, Uwe",Men,FRG,1,0,0
Aquatics,Swimming,200m individual medley,W,"LUNG, Noemi Ildiko",Women,ROU,1,0,0
Volleyball,Volleyball,volleyball,M,"VILDE, Raimundas",Men,URS,0,1,0
Volleyball,Volleyball,volleyball,M,"MARTINEZ, Esteban Eduardo",Men,ARG,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"SCHULTZ, Eckhardt",Men,FRG,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"WALTHER, Martina",Women,GDR,0,0,1
Tennis,Tennis,doubles,W,"NOVOTNA, Jana",Women,TCH,0,1,0
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"KUZMINS, Afanasijs",Men,URS,0,0,1
Boxing,Boxing,+ 91kg (super heavyweight),M,"ZARENKIEWICZ, Janusz",Men,POL,1,0,0
Fencing,Fencing,épée team,M,"GERULL, Thomas",Men,FRG,0,1,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"KIRCHHOFF, Detlef",Men,GDR,0,1,0
Fencing,Fencing,foil team,M,"SCHRECK, Ulrich Rainer",Men,FRG,0,1,0
Boxing,Boxing,81 - 91kg (heavyweight),M,"GOLOTA, Andrzej",Men,POL,1,0,0
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"BALOV, Stoyan",Men,BUL,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"KREMER, Mitzi Patricia",Women,US,1,0,0
